Estructura;Tiempos;ID;SetDatos
graphCompDense;83221;8147;subset100000
graphCompDense;22419;51192;subset100000
graphCompDense;17482;22296;subset100000
graphCompDense;21676;11096;subset100000
graphCompDense;91630;31615;subset100000
graphCompDense;18683;9738;subset100000
graphCompDense;17035;54212;subset100000
graphCompDense;216303;6760;subset100000
graphCompDense;271885;27306;subset100000
graphCompDense;117583;224;subset100000
graphCompDense;12483;71371;subset100000
graphCompDense;11820;66822;subset100000
graphCompDense;24582;47325;subset100000
graphCompDense;24100;51302;subset100000
graphCompDense;14282;79056;subset100000
graphCompDense;8835;50396;subset100000
graphCompDense;293675;1321;subset100000
graphCompDense;14131;43682;subset100000
graphCompDense;927539;40;subset100000
graphCompDense;11706;74323;subset100000
graphCompDense;11375;28648;subset100000
graphCompDense;8526270;5;subset100000
graphCompDense;16698;55479;subset100000
graphCompDense;10888;55707;subset100000
graphCompDense;13821;22480;subset100000
graphCompDense;11568;50795;subset100000
graphCompDense;10250;7215;subset100000
graphCompDense;13404;20244;subset100000
graphCompDense;11684;74885;subset100000
graphCompDense;5189079;188;subset100000
graphCompDense;853018;82955;subset100000
graphCompDense;16168;17742;subset100000
graphCompDense;13604;97060;subset100000
graphCompDense;14759;13816;subset100000
graphCompDense;25515;7965;subset100000
graphCompDense;8995;13642;subset100000
graphCompDense;27451;12722;subset100000
graphCompDense;52537;462;subset100000
graphCompDense;10839;69836;subset100000
graphCompDense;8468;96252;subset100000
graphCompDense;111153;37922;subset100000
graphCompDense;30967;5390;subset100000
graphCompDense;1644651;64;subset100000
graphCompDense;7143;49338;subset100000
graphCompDense;8918;70641;subset100000
graphCompDense;20028;7070;subset100000
graphCompDense;8749;64129;subset100000
graphCompDense;10014;21210;subset100000
graphCompDense;115165;33;subset100000
graphCompDense;8650;17149;subset100000
graphCompDense;9673;65925;subset100000
graphCompDense;8793;46184;subset100000
graphCompDense;13560;76887;subset100000
graphCompDense;10128;25513;subset100000
graphCompDense;9622;88118;subset100000
graphCompDense;7791;94090;subset100000
graphCompDense;9096;97725;subset100000
graphCompDense;8258;21501;subset100000
graphCompDense;220439;148;subset100000
graphCompDense;9054;20435;subset100000
graphCompDense;7630;94588;subset100000
graphCompDense;25635;16126;subset100000
graphCompDense;11863;54656;subset100000
graphCompDense;32291;7850;subset100000
graphCompDense;1232668;30;subset100000
graphCompDense;26399;7979;subset100000
graphCompDense;11400;5340;subset100000
graphCompDense;7185;69812;subset100000
graphCompDense;11977;73892;subset100000
graphCompDense;12193;51935;subset100000
graphCompDense;7637;99690;subset100000
graphCompDense;9566;55062;subset100000
graphCompDense;35736;1016;subset100000
graphCompDense;8734;86449;subset100000
graphCompDense;8340;74317;subset100000
graphCompDense;7844;2852;subset100000
graphCompDense;8491;94961;subset100000
graphCompDense;8187;9342;subset100000
graphCompDense;7328;17419;subset100000
graphCompDense;10262;14925;subset100000
graphCompDense;9191;45124;subset100000
graphCompDense;10504;20365;subset100000
graphCompDense;46104;129;subset100000
graphCompDense;9303;42679;subset100000
graphCompDense;45837;127;subset100000
graphCompDense;7073;328;subset100000
graphCompDense;9075;6478;subset100000
graphCompDense;13397;28640;subset100000
graphCompDense;46717;403;subset100000
graphCompDense;7096;72308;subset100000
graphCompDense;3287483;183;subset100000
graphCompDense;16373;62676;subset100000
graphCompDense;1980840;6655;subset100000
graphCompDense;11035;47711;subset100000
graphCompDense;9962;69163;subset100000
graphCompDense;15811;24276;subset100000
graphCompDense;305820;150;subset100000
graphCompDense;9064;33403;subset100000
graphCompDense;10058;55390;subset100000
graphCompDense;10407;42651;subset100000
graphCompDense;11753;61758;subset100000
graphCompDense;8347;21241;subset100000
graphCompDense;40116;35936;subset100000
graphCompDense;7448;10942;subset100000
graphCompDense;6921;71487;subset100000
graphCompDense;14039;1543;subset100000
graphCompDense;7971;64992;subset100000
graphCompDense;10822;11922;subset100000
graphCompDense;10199;98802;subset100000
graphCompDense;7879;54722;subset100000
graphCompDense;8412;23728;subset100000
graphCompDense;32546;35497;subset100000
graphCompDense;10748;79990;subset100000
graphCompDense;6662;1607;subset100000
graphCompDense;10528;54140;subset100000
graphCompDense;9294;95105;subset100000
graphCompDense;6732;5280;subset100000
graphCompDense;6845;62308;subset100000
graphCompDense;6322;81827;subset100000
graphCompDense;14974;12820;subset100000
graphCompDense;7387;21184;subset100000
graphCompDense;24146;1222;subset100000
graphCompDense;7295;49311;subset100000
graphCompDense;24344;11173;subset100000
graphCompDense;121493;4022;subset100000
graphCompDense;108564;884;subset100000
graphCompDense;313343;1741;subset100000
graphCompDense;9768;66231;subset100000
graphCompDense;41792;8502;subset100000
graphCompDense;9437;62943;subset100000
graphCompDense;7753;98790;subset100000
graphCompDense;73778;1022;subset100000
graphCompDense;10367;85389;subset100000
graphCompDense;11779;3718;subset100000
graphCompDense;9555;18365;subset100000
graphCompDense;8278;17308;subset100000
graphCompDense;2454252;6723;subset100000
graphCompDense;8184;7822;subset100000
graphCompDense;9983;62996;subset100000
graphCompDense;73584;1794;subset100000
