Estructura;Tiempos;ID;SetDatos
graphComp;1618109;2887;subset10000000
graphComp;10993;949679;subset10000000
graphComp;174432;2367525;subset10000000
graphComp;213892;484652;subset10000000
graphComp;7762;4941142;subset10000000
graphComp;5199;6483864;subset10000000
graphComp;15791;505174;subset10000000
graphComp;4086;3607890;subset10000000
graphComp;284553693;6581097;subset10000000
graphComp;40979;5349988;subset10000000
graphComp;12733;588351;subset10000000
graphComp;3940;6432385;subset10000000
graphComp;500145;1076486;subset10000000
graphComp;4518329;542;subset10000000
graphComp;4234;1557254;subset10000000
graphComp;3820;8342293;subset10000000
graphComp;133053;463281;subset10000000
graphComp;848763;183387;subset10000000
graphComp;1728905;11446;subset10000000
graphComp;3994;4964746;subset10000000
graphComp;2945;5320917;subset10000000
graphComp;377386135;5;subset10000000
graphComp;48655;940758;subset10000000
graphComp;3218;3640333;subset10000000
graphComp;2946;4061458;subset10000000
graphComp;9279;1425;subset10000000
graphComp;3952;123741;subset10000000
graphComp;20957883;150;subset10000000
graphComp;7024;84762;subset10000000
graphComp;3483;1695980;subset10000000
graphComp;100464420;7432;subset10000000
graphComp;4471;8950372;subset10000000
graphComp;403668009;4167836;subset10000000
graphComp;6022;8470960;subset10000000
graphComp;2459;3186004;subset10000000
graphComp;3115;2464137;subset10000000
graphComp;3593;4079937;subset10000000
graphComp;250114;1773;subset10000000
graphComp;16253;37327;subset10000000
graphComp;3375;7906570;subset10000000
graphComp;3925;768964;subset10000000
graphComp;2847;6199979;subset10000000
graphComp;5262;1062125;subset10000000
graphComp;2824;2373318;subset10000000
graphComp;31507;154835;subset10000000
graphComp;2228;4355506;subset10000000
graphComp;53082;1259617;subset10000000
graphComp;5691;1328087;subset10000000
graphComp;3985754;838368;subset10000000
graphComp;83861;173782;subset10000000
graphComp;23972;3344193;subset10000000
graphComp;1435746;185351;subset10000000
graphComp;2806;7929252;subset10000000
graphComp;37473148;6723;subset10000000
graphComp;5037;1804827;subset10000000
graphComp;456549;35497;subset10000000
graphComp;1681;1765351;subset10000000
graphComp;5498;385380;subset10000000
graphComp;3317;9273473;subset10000000
graphComp;5148;676047;subset10000000
graphComp;2789;5934361;subset10000000
graphComp;3695;6282249;subset10000000
graphComp;169779;302;subset10000000
graphComp;417179;350979;subset10000000
graphComp;3565786;280658;subset10000000
graphComp;453897;7163;subset10000000
graphComp;3303;3367716;subset10000000
graphComp;3867;681787;subset10000000
graphComp;6408;14747;subset10000000
graphComp;5849;78120;subset10000000
graphComp;2037150;253019;subset10000000
graphComp;6365;2745996;subset10000000
graphComp;3074;2362862;subset10000000
graphComp;3959;2576159;subset10000000
graphComp;5254;8081507;subset10000000
graphComp;15979281;532;subset10000000
graphComp;6105;3187229;subset10000000
graphComp;9063;616313;subset10000000
graphComp;2894;767537;subset10000000
graphComp;18303313;937857;subset10000000
graphComp;4979;6155514;subset10000000
graphComp;98639;7987;subset10000000
graphComp;4208;4135074;subset10000000
graphComp;79961;2425;subset10000000
graphComp;2403;3440667;subset10000000
graphComp;2289;583215;subset10000000
graphComp;3298;6270258;subset10000000
graphComp;689;1767705;subset10000000
graphComp;14835;1780231;subset10000000
graphComp;18756709;38;subset10000000
graphComp;3833;3496026;subset10000000
graphComp;4713;6440156;subset10000000
graphComp;314621;9058;subset10000000
graphComp;2139;5659748;subset10000000
graphComp;2714;3055782;subset10000000
graphComp;2525;4074644;subset10000000
graphComp;93205;2532287;subset10000000
graphComp;109728;546;subset10000000
graphComp;3684;690444;subset10000000
graphComp;5215;818540;subset10000000
graphComp;4442;3055361;subset10000000
graphComp;4197;2539882;subset10000000
graphComp;197907522;30;subset10000000
graphComp;6538;6093842;subset10000000
graphComp;4090916;64;subset10000000
graphComp;606144;3464665;subset10000000
graphComp;3159;7859954;subset10000000
graphComp;15888369;29;subset10000000
graphComp;6611;228648;subset10000000
graphComp;3209;1160107;subset10000000
graphComp;2646;5369693;subset10000000
graphComp;12130;4888080;subset10000000
graphComp;1459202;222910;subset10000000
graphComp;3469;2073536;subset10000000
graphComp;6019;7791;subset10000000
graphComp;5827;388091;subset10000000
graphComp;2661;172342;subset10000000
graphComp;9579;75866;subset10000000
graphComp;3107;4179613;subset10000000
graphComp;3502;134340;subset10000000
graphComp;3929;1851004;subset10000000
graphComp;2216;2085350;subset10000000
graphComp;1774;1997515;subset10000000
graphComp;2524;876563;subset10000000
graphComp;22724;796174;subset10000000
graphComp;2609;142253;subset10000000
graphComp;99776;34636;subset10000000
graphComp;2464;1284970;subset10000000
graphComp;783770;8577;subset10000000
graphComp;3084;503992;subset10000000
graphComp;3556;2478999;subset10000000
graphComp;3681;3441613;subset10000000
graphComp;3888;716316;subset10000000
graphComp;86492;738258;subset10000000
graphComp;2711;2886997;subset10000000
graphComp;962676;9176;subset10000000
graphComp;6712;3898690;subset10000000
graphComp;4237010;2179;subset10000000
graphComp;4158;1069740;subset10000000
graphComp;9287269;1622272;subset10000000
graphComp;3715;5316337;subset10000000
graphComp;2281;4840550;subset10000000
graphComp;984970;397;subset10000000
graphComp;3353;3089426;subset10000000
graphComp;7844247;43;subset10000000
graphComp;3734;1779870;subset10000000
graphComp;2958;8237344;subset10000000
graphComp;2474;4673691;subset10000000
graphComp;3888;1549483;subset10000000
graphComp;919902;215;subset10000000
graphComp;12373;906932;subset10000000
graphComp;5293;2543219;subset10000000
graphComp;23829;2106585;subset10000000
graphComp;3008;7452435;subset10000000
graphComp;2892;1948496;subset10000000
graphComp;4789;2417243;subset10000000
graphComp;1918980;298;subset10000000
graphComp;2165489;43845;subset10000000
graphComp;2544;5143560;subset10000000
graphComp;2554;8273160;subset10000000
graphComp;20330478;159;subset10000000
graphComp;3535985;723685;subset10000000
graphComp;10047;365042;subset10000000
graphComp;6207;490472;subset10000000
graphComp;46227;2671214;subset10000000
graphComp;8347;3525052;subset10000000
graphComp;4487;3577920;subset10000000
graphComp;2604;5830079;subset10000000
graphComp;2436;8301082;subset10000000
graphComp;2877;6027498;subset10000000
graphComp;12564;2819143;subset10000000
graphComp;5012;1219859;subset10000000
graphComp;3544492;639669;subset10000000
graphComp;3949;6216635;subset10000000
graphComp;3103;146831;subset10000000
graphComp;3857;862388;subset10000000
graphComp;3197;3424498;subset10000000
graphComp;2353;8079576;subset10000000
graphComp;2393;4251559;subset10000000
graphComp;3382;1312941;subset10000000
graphComp;2699;7681437;subset10000000
graphComp;38269;580499;subset10000000
graphComp;100168;1209;subset10000000
graphComp;7933;117413;subset10000000
graphComp;1677517;1529096;subset10000000
graphComp;127820328;16521;subset10000000
graphComp;5993;4706087;subset10000000
graphComp;4608;9382578;subset10000000
graphComp;2950;2950301;subset10000000
graphComp;9679561;408;subset10000000
graphComp;4089;9126131;subset10000000
graphComp;6088;539040;subset10000000
graphComp;2978;6662057;subset10000000
graphComp;3774;115029;subset10000000
graphComp;2692;6093443;subset10000000
graphComp;2548;5018942;subset10000000
graphComp;87444;1517387;subset10000000
graphComp;2442;2242786;subset10000000
graphComp;3959;3592161;subset10000000
graphComp;4238;1155807;subset10000000
graphComp;3167;6701537;subset10000000
graphComp;3419;6178406;subset10000000
graphComp;4770;375709;subset10000000
graphComp;4512;1747719;subset10000000
graphComp;51617;730809;subset10000000
graphComp;7442;485746;subset10000000
graphComp;2208;3935730;subset10000000
graphComp;3212;4277669;subset10000000
graphComp;3508905;5369;subset10000000
graphComp;105728812;1860;subset10000000
graphComp;6624196;7725634;subset10000000
graphComp;3481;4431871;subset10000000
