Estructura;Tiempos;ID;SetDatos
graphNativeFull;67864;314918;subset1000000
graphNativeFull;487724;328716;subset1000000
graphNativeFull;49593073;183;subset1000000
graphNativeFull;220254;39367;subset1000000
graphNativeFull;13427;252588;subset1000000
graphNativeFull;11168;951120;subset1000000
graphNativeFull;7205;78474;subset1000000
graphNativeFull;2130;37473;subset1000000
graphNativeFull;8814;873000;subset1000000
graphNativeFull;5330;315574;subset1000000
graphNativeFull;14105;982878;subset1000000
graphNativeFull;119552;206381;subset1000000
graphNativeFull;30245;331650;subset1000000
graphNativeFull;130952;82059;subset1000000
graphNativeFull;9851;656444;subset1000000
graphNativeFull;10166;403929;subset1000000
graphNativeFull;9294;532423;subset1000000
graphNativeFull;17154;53356;subset1000000
graphNativeFull;3968;700117;subset1000000
graphNativeFull;3971395;525;subset1000000
graphNativeFull;48620;170305;subset1000000
graphNativeFull;6477;61225;subset1000000
graphNativeFull;3254;862005;subset1000000
graphNativeFull;9910;573214;subset1000000
graphNativeFull;1859266;224;subset1000000
graphNativeFull;3674626;60;subset1000000
graphNativeFull;44475;14872;subset1000000
graphNativeFull;7355;991072;subset1000000
graphNativeFull;5535;670541;subset1000000
graphNativeFull;12043218;16521;subset1000000
graphNativeFull;77667;201584;subset1000000
graphNativeFull;10832;785132;subset1000000
graphNativeFull;4525;954963;subset1000000
graphNativeFull;1038482;188094;subset1000000
graphNativeFull;7768;235447;subset1000000
graphNativeFull;4542919;40;subset1000000
graphNativeFull;17767;31323;subset1000000
graphNativeFull;5568;72351;subset1000000
graphNativeFull;12759;336229;subset1000000
graphNativeFull;2800;29309;subset1000000
graphNativeFull;146225;875538;subset1000000
graphNativeFull;340300;47912;subset1000000
graphNativeFull;1977988;130232;subset1000000
graphNativeFull;25228;580866;subset1000000
graphNativeFull;3444;899669;subset1000000
graphNativeFull;218247;23436;subset1000000
graphNativeFull;61789753;5;subset1000000
graphNativeFull;6585;837466;subset1000000
graphNativeFull;2997;896266;subset1000000
graphNativeFull;18058;10522;subset1000000
graphNativeFull;5185403;36;subset1000000
graphNativeFull;41733;855585;subset1000000
graphNativeFull;6237;91199;subset1000000
graphNativeFull;54988;31561;subset1000000
graphNativeFull;3639;356415;subset1000000
graphNativeFull;673910;219;subset1000000
graphNativeFull;14639;408859;subset1000000
graphNativeFull;1001;190563;subset1000000
graphNativeFull;15712;266563;subset1000000
graphNativeFull;9978;34117;subset1000000
graphNativeFull;360086;35794;subset1000000
graphNativeFull;12841;606779;subset1000000
graphNativeFull;12748;954398;subset1000000
graphNativeFull;12385;619074;subset1000000
graphNativeFull;12113;718817;subset1000000
graphNativeFull;12980;942275;subset1000000
graphNativeFull;3476;560185;subset1000000
graphNativeFull;0;321774;subset1000000
graphNativeFull;0;159913;subset1000000
graphNativeFull;65150341;188;subset1000000
graphNativeFull;12065;558494;subset1000000
graphNativeFull;257154;215536;subset1000000
graphNativeFull;14167;106259;subset1000000
graphNativeFull;59502;686826;subset1000000
graphNativeFull;12615;104088;subset1000000
graphNativeFull;19193;328131;subset1000000
graphNativeFull;10265;350317;subset1000000
graphNativeFull;359;30277;subset1000000
graphNativeFull;2647763;250867;subset1000000
graphNativeFull;6783;53110;subset1000000
graphNativeFull;7669;678775;subset1000000
graphNativeFull;1915;943110;subset1000000
graphNativeFull;13821;261365;subset1000000
graphNativeFull;2431;336586;subset1000000
graphNativeFull;4624;385350;subset1000000
graphNativeFull;5176;480479;subset1000000
graphNativeFull;2944;30937;subset1000000
graphNativeFull;681;377585;subset1000000
graphNativeFull;3531;740623;subset1000000
graphNativeFull;6119;261271;subset1000000
graphNativeFull;11658;853464;subset1000000
graphNativeFull;7855;766562;subset1000000
graphNativeFull;0;316205;subset1000000
graphNativeFull;1918;176398;subset1000000
graphNativeFull;2384;857125;subset1000000
graphNativeFull;22753;256744;subset1000000
graphNativeFull;13788;41343;subset1000000
graphNativeFull;3262;551782;subset1000000
graphNativeFull;52779;796754;subset1000000
graphNativeFull;16241034;142;subset1000000
graphNativeFull;5526;752433;subset1000000
graphNativeFull;7812;261846;subset1000000
graphNativeFull;55276;3771;subset1000000
graphNativeFull;11856;523503;subset1000000
graphNativeFull;12130;57701;subset1000000
graphNativeFull;0;432328;subset1000000
graphNativeFull;3135;819460;subset1000000
graphNativeFull;2331;896818;subset1000000
graphNativeFull;206415;314851;subset1000000
graphNativeFull;3326;96494;subset1000000
graphNativeFull;21214;13844;subset1000000
graphNativeFull;3841;57597;subset1000000
graphNativeFull;9073;651722;subset1000000
graphNativeFull;1951;874978;subset1000000
graphNativeFull;3320;411169;subset1000000
graphNativeFull;6595;800386;subset1000000
graphNativeFull;3334;508698;subset1000000
graphNativeFull;204622;150139;subset1000000
graphNativeFull;2428;172902;subset1000000
graphNativeFull;6244;3043;subset1000000
graphNativeFull;71731;921;subset1000000
graphNativeFull;3634;886338;subset1000000
graphNativeFull;4384;240588;subset1000000
graphNativeFull;7152;635489;subset1000000
graphNativeFull;58187;714352;subset1000000
graphNativeFull;2918;168151;subset1000000
graphNativeFull;0;853115;subset1000000
graphNativeFull;212064;215622;subset1000000
graphNativeFull;0;861080;subset1000000
graphNativeFull;0;195697;subset1000000
graphNativeFull;2148;91378;subset1000000
graphNativeFull;4136;25088;subset1000000
graphNativeFull;8512;591832;subset1000000
graphNativeFull;5040;663981;subset1000000
graphNativeFull;2541;717741;subset1000000
graphNativeFull;2392;253348;subset1000000
graphNativeFull;11868;202133;subset1000000
graphNativeFull;4532;744872;subset1000000
graphNativeFull;105845;131603;subset1000000
graphNativeFull;11833;348512;subset1000000
graphNativeFull;8043;798797;subset1000000
graphNativeFull;5293;269516;subset1000000
graphNativeFull;15020;76546;subset1000000
graphNativeFull;9136;149110;subset1000000
graphNativeFull;0;439237;subset1000000
graphNativeFull;2519;21802;subset1000000
graphNativeFull;2921;633408;subset1000000
graphNativeFull;8420;637739;subset1000000
graphNativeFull;10161;176169;subset1000000
graphNativeFull;45511;1093;subset1000000
graphNativeFull;3133;773188;subset1000000
graphNativeFull;1817176;884;subset1000000
graphNativeFull;4274;449054;subset1000000
graphNativeFull;2848;82894;subset1000000
graphNativeFull;12837;973884;subset1000000
graphNativeFull;12853;312946;subset1000000
graphNativeFull;1920;694066;subset1000000
graphNativeFull;29734;178038;subset1000000
graphNativeFull;171146;23445;subset1000000
graphNativeFull;14208;188511;subset1000000
graphNativeFull;3497;49280;subset1000000
graphNativeFull;23420;79822;subset1000000
graphNativeFull;317853;154069;subset1000000
graphNativeFull;5058949;29;subset1000000
graphNativeFull;25698;318292;subset1000000
graphNativeFull;11884;59445;subset1000000
graphNativeFull;1264175;8341;subset1000000
graphNativeFull;11995;624303;subset1000000
graphNativeFull;6895;151757;subset1000000
graphNativeFull;6031035;33999;subset1000000
graphNativeFull;3406;104907;subset1000000
graphNativeFull;0;711675;subset1000000
graphNativeFull;1347350;649;subset1000000
graphNativeFull;3509;604775;subset1000000
graphNativeFull;484243;7066;subset1000000
graphNativeFull;2542010;15180;subset1000000
graphNativeFull;3092;948132;subset1000000
graphNativeFull;0;660336;subset1000000
graphNativeFull;11104;737990;subset1000000
graphNativeFull;7080;543717;subset1000000
graphNativeFull;2528;111348;subset1000000
graphNativeFull;4260;513092;subset1000000
graphNativeFull;2947;719689;subset1000000
graphNativeFull;1279881;8502;subset1000000
graphNativeFull;2656271;482994;subset1000000
graphNativeFull;4922;368501;subset1000000
graphNativeFull;141710;484188;subset1000000
graphNativeFull;9605;37150;subset1000000
