Estructura;Tiempos;ID;SetDatos
graphNativeFull;67053;81014017;subset100000000
graphNativeFull;18095432;24082749;subset100000000
graphNativeFull;27617;2387283;subset100000000
graphNativeFull;757551939;7432;subset100000000
graphNativeFull;119145;36115439;subset100000000
graphNativeFull;62418;34461227;subset100000000
graphNativeFull;131038;21385645;subset100000000
graphNativeFull;4922;80266799;subset100000000
graphNativeFull;1996023472;1264450;subset100000000
graphNativeFull;48971;8302353;subset100000000
graphNativeFull;292496;494616;subset100000000
graphNativeFull;99148;21286126;subset100000000
graphNativeFull;25112;963970;subset100000000
graphNativeFull;23469;27349096;subset100000000
graphNativeFull;7092;92626359;subset100000000
graphNativeFull;19861;40674149;subset100000000
graphNativeFull;20400;57200755;subset100000000
graphNativeFull;19649;38230746;subset100000000
graphNativeFull;359434025;8054;subset100000000
graphNativeFull;11596;26778700;subset100000000
graphNativeFull;37367;33443234;subset100000000
graphNativeFull;6625;50146070;subset100000000
graphNativeFull;37739;46240098;subset100000000
graphNativeFull;119771630;213;subset100000000
graphNativeFull;4888;14707506;subset100000000
graphNativeFull;59176;30484455;subset100000000
graphNativeFull;16192;48015520;subset100000000
graphNativeFull;216600;756425;subset100000000
graphNativeFull;460264250;183;subset100000000
graphNativeFull;881274;4817;subset100000000
graphNativeFull;4932;55684135;subset100000000
graphNativeFull;80751463;8866;subset100000000
graphNativeFull;7666;3822220;subset100000000
graphNativeFull;40994;38216763;subset100000000
graphNativeFull;46514;37211372;subset100000000
graphNativeFull;28682;58236068;subset100000000
graphNativeFull;9412;39174561;subset100000000
graphNativeFull;4682;16859692;subset100000000
graphNativeFull;6552;39741452;subset100000000
graphNativeFull;29724;72802332;subset100000000
graphNativeFull;11863;35919886;subset100000000
graphNativeFull;4861629185;1860;subset100000000
graphNativeFull;16843;10929693;subset100000000
graphNativeFull;1261163;207849;subset100000000
graphNativeFull;101781;24680994;subset100000000
graphNativeFull;5147;39213918;subset100000000
graphNativeFull;12745;74487527;subset100000000
graphNativeFull;405793;68803935;subset100000000
graphNativeFull;143921247;55;subset100000000
graphNativeFull;6759;95499744;subset100000000
graphNativeFull;11408;36255375;subset100000000
graphNativeFull;177323023;11266439;subset100000000
graphNativeFull;5125;72854864;subset100000000
graphNativeFull;32570;42013197;subset100000000
graphNativeFull;2762;58141199;subset100000000
graphNativeFull;6479;61807135;subset100000000
graphNativeFull;15042;38604616;subset100000000
graphNativeFull;9505;38946830;subset100000000
graphNativeFull;3433;66204078;subset100000000
graphNativeFull;17586;63023314;subset100000000
graphNativeFull;3222;46835894;subset100000000
graphNativeFull;22016;34948869;subset100000000
graphNativeFull;11349;68694940;subset100000000
graphNativeFull;4893;89865587;subset100000000
graphNativeFull;184667338;11173;subset100000000
graphNativeFull;17488;73287932;subset100000000
graphNativeFull;81022;4740868;subset100000000
graphNativeFull;11675;41813438;subset100000000
graphNativeFull;13537;34380975;subset100000000
graphNativeFull;9595;57131603;subset100000000
graphNativeFull;21374;59695083;subset100000000
graphNativeFull;3704;64197612;subset100000000
graphNativeFull;1061446;28931760;subset100000000
graphNativeFull;4297;26372701;subset100000000
graphNativeFull;21729;38356498;subset100000000
graphNativeFull;3538;69316262;subset100000000
graphNativeFull;306146;34478772;subset100000000
graphNativeFull;4483;23533112;subset100000000
graphNativeFull;19129;34126813;subset100000000
graphNativeFull;16632;46629079;subset100000000
graphNativeFull;29201;44124095;subset100000000
