Estructura;Tiempos;ID;SetDatos
graphCompDense;73498;81014017;subset100000000
graphCompDense;8393315;24082749;subset100000000
graphCompDense;35598;2387283;subset100000000
graphCompDense;657004097;7432;subset100000000
graphCompDense;73828;36115439;subset100000000
graphCompDense;27837;34461227;subset100000000
graphCompDense;72389;21385645;subset100000000
graphCompDense;26484;80266799;subset100000000
graphCompDense;1689244851;1264450;subset100000000
graphCompDense;65640;8302353;subset100000000
graphCompDense;87416;494616;subset100000000
graphCompDense;42761;21286126;subset100000000
graphCompDense;30632;963970;subset100000000
graphCompDense;34337;27349096;subset100000000
graphCompDense;36519;92626359;subset100000000
graphCompDense;29979;40674149;subset100000000
graphCompDense;35066;57200755;subset100000000
graphCompDense;29715;38230746;subset100000000
graphCompDense;211333078;8054;subset100000000
graphCompDense;33667;26778700;subset100000000
graphCompDense;29567;33443234;subset100000000
graphCompDense;33941;50146070;subset100000000
graphCompDense;31367;46240098;subset100000000
graphCompDense;63020324;213;subset100000000
graphCompDense;26250;14707506;subset100000000
graphCompDense;27237;30484455;subset100000000
graphCompDense;56033;48015520;subset100000000
graphCompDense;77206;756425;subset100000000
graphCompDense;273080342;183;subset100000000
graphCompDense;138938;4817;subset100000000
graphCompDense;32305;55684135;subset100000000
graphCompDense;52645833;8866;subset100000000
graphCompDense;26483;3822220;subset100000000
graphCompDense;23363;38216763;subset100000000
graphCompDense;24656;37211372;subset100000000
graphCompDense;38584;58236068;subset100000000
graphCompDense;28172;39174561;subset100000000
graphCompDense;18941;16859692;subset100000000
graphCompDense;31140;39741452;subset100000000
graphCompDense;29901;72802332;subset100000000
graphCompDense;29374;35919886;subset100000000
graphCompDense;3160524499;1860;subset100000000
graphCompDense;32997;10929693;subset100000000
graphCompDense;208289;207849;subset100000000
graphCompDense;65146;24680994;subset100000000
graphCompDense;36289;39213918;subset100000000
graphCompDense;37844;74487527;subset100000000
graphCompDense;60644;68803935;subset100000000
graphCompDense;77501355;55;subset100000000
graphCompDense;36277;95499744;subset100000000
graphCompDense;20127;36255375;subset100000000
graphCompDense;118611212;11266439;subset100000000
graphCompDense;31623;72854864;subset100000000
graphCompDense;18003;42013197;subset100000000
graphCompDense;31982;58141199;subset100000000
graphCompDense;30994;61807135;subset100000000
graphCompDense;24382;38604616;subset100000000
graphCompDense;28649;38946830;subset100000000
graphCompDense;28100;66204078;subset100000000
graphCompDense;29173;63023314;subset100000000
graphCompDense;21725;46835894;subset100000000
graphCompDense;35332;34948869;subset100000000
graphCompDense;27760;68694940;subset100000000
graphCompDense;29705;89865587;subset100000000
graphCompDense;147480543;11173;subset100000000
graphCompDense;34443;73287932;subset100000000
graphCompDense;25332;4740868;subset100000000
graphCompDense;27103;41813438;subset100000000
graphCompDense;26214;34380975;subset100000000
graphCompDense;23626;57131603;subset100000000
graphCompDense;33641;59695083;subset100000000
graphCompDense;28042;64197612;subset100000000
graphCompDense;590184;28931760;subset100000000
graphCompDense;34144;26372701;subset100000000
graphCompDense;29496;38356498;subset100000000
graphCompDense;19927;69316262;subset100000000
