Estructura;Tiempos;ID;SetDatos
graphNativeFull;4067965;2887;subset10000000
graphNativeFull;22450;949679;subset10000000
graphNativeFull;434774;2367525;subset10000000
graphNativeFull;622206;484652;subset10000000
graphNativeFull;10471;4941142;subset10000000
graphNativeFull;6717;6483864;subset10000000
graphNativeFull;33636;505174;subset10000000
graphNativeFull;4834;3607890;subset10000000
graphNativeFull;470630777;6581097;subset10000000
graphNativeFull;42732;5349988;subset10000000
graphNativeFull;66262;588351;subset10000000
graphNativeFull;5140;6432385;subset10000000
graphNativeFull;2340380;1076486;subset10000000
graphNativeFull;14998168;542;subset10000000
graphNativeFull;4220;1557254;subset10000000
graphNativeFull;3746;8342293;subset10000000
graphNativeFull;630254;463281;subset10000000
graphNativeFull;3541568;183387;subset10000000
graphNativeFull;5296616;11446;subset10000000
graphNativeFull;4982;4964746;subset10000000
graphNativeFull;2954;5320917;subset10000000
graphNativeFull;594191398;5;subset10000000
graphNativeFull;45098;940758;subset10000000
graphNativeFull;4060;3640333;subset10000000
graphNativeFull;3200;4061458;subset10000000
graphNativeFull;29944;1425;subset10000000
graphNativeFull;16282;123741;subset10000000
graphNativeFull;56021864;150;subset10000000
graphNativeFull;10820;84762;subset10000000
graphNativeFull;3677;1695980;subset10000000
graphNativeFull;192745671;7432;subset10000000
graphNativeFull;4658;8950372;subset10000000
graphNativeFull;237379814;4167836;subset10000000
graphNativeFull;5996;8470960;subset10000000
graphNativeFull;2878;3186004;subset10000000
graphNativeFull;3718;2464137;subset10000000
graphNativeFull;3851;4079937;subset10000000
graphNativeFull;1705581;1773;subset10000000
graphNativeFull;63354;37327;subset10000000
graphNativeFull;6664;7906570;subset10000000
graphNativeFull;4912;768964;subset10000000
graphNativeFull;3320;6199979;subset10000000
graphNativeFull;24133;1062125;subset10000000
graphNativeFull;3320;2373318;subset10000000
graphNativeFull;200920;154835;subset10000000
graphNativeFull;3074;4355506;subset10000000
graphNativeFull;113191;1259617;subset10000000
graphNativeFull;3078;1328087;subset10000000
graphNativeFull;15601785;838368;subset10000000
graphNativeFull;425037;173782;subset10000000
graphNativeFull;137323;3344193;subset10000000
graphNativeFull;6811757;185351;subset10000000
graphNativeFull;3146;7929252;subset10000000
graphNativeFull;77766681;6723;subset10000000
graphNativeFull;5664;1804827;subset10000000
graphNativeFull;2566349;35497;subset10000000
graphNativeFull;3507;1765351;subset10000000
graphNativeFull;5511;385380;subset10000000
graphNativeFull;4482;9273473;subset10000000
graphNativeFull;5491;676047;subset10000000
graphNativeFull;3104;5934361;subset10000000
graphNativeFull;5118;6282249;subset10000000
graphNativeFull;731698;302;subset10000000
graphNativeFull;2018232;350979;subset10000000
graphNativeFull;14628825;280658;subset10000000
graphNativeFull;2440877;7163;subset10000000
graphNativeFull;5210;3367716;subset10000000
graphNativeFull;11868;681787;subset10000000
graphNativeFull;25159;14747;subset10000000
graphNativeFull;8504;78120;subset10000000
graphNativeFull;8201242;253019;subset10000000
graphNativeFull;14873;2745996;subset10000000
