Estructura;Tiempos;ID;SetDatos
graphGt;369566;8147;subset100000
graphGt;58880;51192;subset100000
graphGt;29736;22296;subset100000
graphGt;42654;11096;subset100000
graphGt;212026;31615;subset100000
graphGt;36460;9738;subset100000
graphGt;18194;54212;subset100000
graphGt;578857;6760;subset100000
graphGt;852116;27306;subset100000
graphGt;245607;224;subset100000
graphGt;28901;71371;subset100000
graphGt;11215;66822;subset100000
graphGt;28004;47325;subset100000
graphGt;3204;51302;subset100000
graphGt;11111;79056;subset100000
graphGt;13722;50396;subset100000
graphGt;1718683;1321;subset100000
graphGt;25704;43682;subset100000
graphGt;2456450;40;subset100000
graphGt;10842;74323;subset100000
graphGt;9076;28648;subset100000
graphGt;20513026;5;subset100000
graphGt;50545;55479;subset100000
graphGt;13792;55707;subset100000
graphGt;22625;22480;subset100000
graphGt;15316;50795;subset100000
graphGt;16832;7215;subset100000
graphGt;15839;20244;subset100000
graphGt;4636;74885;subset100000
graphGt;10392378;188;subset100000
graphGt;1875045;82955;subset100000
graphGt;56251;17742;subset100000
graphGt;2747;97060;subset100000
graphGt;9218;13816;subset100000
graphGt;35990;7965;subset100000
graphGt;9234;13642;subset100000
graphGt;27528;12722;subset100000
graphGt;63958;462;subset100000
graphGt;3123;69836;subset100000
graphGt;14066;96252;subset100000
graphGt;135355;37922;subset100000
graphGt;64395;5390;subset100000
graphGt;1441377;64;subset100000
graphGt;7507;49338;subset100000
graphGt;1856;70641;subset100000
graphGt;25152;7070;subset100000
graphGt;7248;64129;subset100000
graphGt;17324;21210;subset100000
graphGt;253106;33;subset100000
graphGt;4946;17149;subset100000
graphGt;5576;65925;subset100000
graphGt;2769;46184;subset100000
graphGt;10716;76887;subset100000
graphGt;13459;25513;subset100000
graphGt;3853;88118;subset100000
graphGt;4137;94090;subset100000
graphGt;8931;97725;subset100000
graphGt;15845;21501;subset100000
graphGt;385926;148;subset100000
graphGt;9719;20435;subset100000
graphGt;6595;94588;subset100000
graphGt;41862;16126;subset100000
graphGt;1848;54656;subset100000
graphGt;68231;7850;subset100000
graphGt;3761593;30;subset100000
graphGt;44695;7979;subset100000
graphGt;12619;5340;subset100000
graphGt;28598;69812;subset100000
graphGt;19624;73892;subset100000
graphGt;11326;51935;subset100000
graphGt;4607;99690;subset100000
graphGt;20161;55062;subset100000
graphGt;75500;1016;subset100000
graphGt;4157;86449;subset100000
graphGt;9749;74317;subset100000
graphGt;7645;2852;subset100000
graphGt;0;94961;subset100000
graphGt;1692;9342;subset100000
graphGt;8835;17419;subset100000
graphGt;6587;14925;subset100000
graphGt;4069;45124;subset100000
graphGt;10202;20365;subset100000
graphGt;114750;129;subset100000
graphGt;4110;42679;subset100000
graphGt;65501;127;subset100000
graphGt;6242;328;subset100000
graphGt;17857;6478;subset100000
graphGt;30440;28640;subset100000
graphGt;86234;403;subset100000
graphGt;4949;72308;subset100000
graphGt;7905675;183;subset100000
graphGt;8630;62676;subset100000
graphGt;4301553;6655;subset100000
graphGt;11559;47711;subset100000
graphGt;6416;69163;subset100000
graphGt;14306;24276;subset100000
graphGt;958276;150;subset100000
graphGt;8981;33403;subset100000
graphGt;5879;55390;subset100000
graphGt;12151;42651;subset100000
graphGt;1939;61758;subset100000
graphGt;7010;21241;subset100000
graphGt;211596;35936;subset100000
graphGt;16104;10942;subset100000
graphGt;15455;71487;subset100000
graphGt;15082;1543;subset100000
graphGt;5074;64992;subset100000
graphGt;24593;11922;subset100000
graphGt;2799;98802;subset100000
graphGt;17728;54722;subset100000
graphGt;6527;23728;subset100000
graphGt;82696;35497;subset100000
graphGt;9138;79990;subset100000
graphGt;1833;1607;subset100000
graphGt;591336;54140;subset100000
graphGt;7486;95105;subset100000
graphGt;9376;5280;subset100000
graphGt;5545;62308;subset100000
graphGt;15036;81827;subset100000
graphGt;28234;12820;subset100000
graphGt;4545;21184;subset100000
graphGt;50758;1222;subset100000
graphGt;13912;49311;subset100000
graphGt;51829;11173;subset100000
graphGt;359607;4022;subset100000
graphGt;264557;884;subset100000
graphGt;965394;1741;subset100000
graphGt;7271;66231;subset100000
graphGt;132237;8502;subset100000
graphGt;8366;62943;subset100000
graphGt;2423;98790;subset100000
graphGt;197173;1022;subset100000
graphGt;6427;85389;subset100000
graphGt;24454;3718;subset100000
graphGt;6353;18365;subset100000
graphGt;8655;17308;subset100000
graphGt;3272387;6723;subset100000
graphGt;8106;7822;subset100000
graphGt;18147;62996;subset100000
graphGt;839412;1794;subset100000
graphGt;15885;36188;subset100000
graphGt;0;8194;subset100000
graphGt;8234;15695;subset100000
graphGt;5330;4864;subset100000
graphGt;4624;10744;subset100000
graphGt;4999;94593;subset100000
graphGt;7283;32849;subset100000
graphGt;4588;89014;subset100000
graphGt;4015;75996;subset100000
graphGt;5019;47322;subset100000
graphGt;9596;7113;subset100000
graphGt;5902;86974;subset100000
graphGt;425519;36834;subset100000
graphGt;36050;2936;subset100000
graphGt;38511;1223;subset100000
graphGt;6419;47384;subset100000
graphGt;9131;9004;subset100000
graphGt;11566;61279;subset100000
graphGt;43312;971;subset100000
graphGt;27569;124;subset100000
graphGt;4759;71574;subset100000
graphGt;5744;98274;subset100000
graphGt;28843;33506;subset100000
graphGt;12921;91521;subset100000
graphGt;8562;93368;subset100000
graphGt;9073;92437;subset100000
graphGt;13305;10536;subset100000
graphGt;12315;28736;subset100000
graphGt;8116;74995;subset100000
graphGt;25366;3805;subset100000
graphGt;13337;15971;subset100000
graphGt;78140;1721;subset100000
graphGt;46930;4100;subset100000
graphGt;10656;57594;subset100000
graphGt;9931;90238;subset100000
graphGt;4495;26782;subset100000
graphGt;8991;61890;subset100000
graphGt;4875;42802;subset100000
graphGt;9658;60544;subset100000
graphGt;4100;67808;subset100000
graphGt;5547;62559;subset100000
graphGt;4909;53317;subset100000
graphGt;16077;45643;subset100000
graphGt;702662;16521;subset100000
graphGt;7488;93075;subset100000
graphGt;4549;50796;subset100000
graphGt;7226;14385;subset100000
graphGt;5820;64302;subset100000
graphGt;14298;80390;subset100000
graphGt;14979;15701;subset100000
graphGt;0;86621;subset100000
graphGt;878119;159;subset100000
graphGt;392856;652;subset100000
graphGt;15512;23582;subset100000
graphGt;1552;83033;subset100000
graphGt;11143;70900;subset100000
graphGt;11927;63528;subset100000
graphGt;2354360;1860;subset100000
graphGt;38741;710;subset100000
graphGt;8136;84351;subset100000
graphGt;5793;53193;subset100000
graphGt;3538;71533;subset100000
graphGt;1907;42203;subset100000
graphGt;3463;77573;subset100000
graphGt;4431;68507;subset100000
graphGt;2651;86672;subset100000
graphGt;17817;99172;subset100000
graphGt;7455;679;subset100000
graphGt;4856;16796;subset100000
graphGt;505130;361;subset100000
graphGt;43097;657;subset100000
graphGt;551282;33999;subset100000
graphGt;0;4633;subset100000
graphGt;16439;20921;subset100000
graphGt;14719;50111;subset100000
graphGt;28460;27645;subset100000
graphGt;8072;96165;subset100000
graphGt;0;71347;subset100000
graphGt;0;18423;subset100000
graphGt;19417;40435;subset100000
graphGt;1256;58144;subset100000
graphGt;278;71154;subset100000
graphGt;12485;70091;subset100000
graphGt;10805;80980;subset100000
graphGt;9738;78357;subset100000
graphGt;173476;31;subset100000
graphGt;1059905;1731;subset100000
graphGt;42118;12770;subset100000
graphGt;10990;73959;subset100000
graphGt;40682;16153;subset100000
graphGt;1010;85030;subset100000
graphGt;8690;13730;subset100000
graphGt;82061;19652;subset100000
graphGt;0;96853;subset100000
graphGt;32457;6779;subset100000
graphGt;11937;66036;subset100000
graphGt;146854;43;subset100000
graphGt;182893;44687;subset100000
graphGt;12183;20241;subset100000
graphGt;27897;8150;subset100000
graphGt;3244;50398;subset100000
graphGt;5251;5354;subset100000
graphGt;18386;16134;subset100000
graphGt;2809;29073;subset100000
graphGt;10639;7749;subset100000
graphGt;3552;67229;subset100000
graphGt;2998;1920;subset100000
graphGt;3298;93944;subset100000
graphGt;10016;18021;subset100000
graphGt;8863;7378;subset100000
graphGt;92085;13298;subset100000
graphGt;1284442;142;subset100000
graphGt;5439;9232;subset100000
graphGt;64367;3150;subset100000
graphGt;539107;70208;subset100000
graphGt;81421;458;subset100000
graphGt;133993;656;subset100000
graphGt;48653;1709;subset100000
graphGt;11543;96883;subset100000
graphGt;1421783;38;subset100000
graphGt;72997;739;subset100000
graphGt;15376;3739;subset100000
graphGt;11398;32715;subset100000
graphGt;3739;88125;subset100000
graphGt;2142;67116;subset100000
graphGt;2512;66411;subset100000
graphGt;11991;5219;subset100000
graphGt;26713;6829;subset100000
graphGt;1454;2587;subset100000
graphGt;12786;76724;subset100000
graphGt;29609;9212;subset100000
graphGt;10324;49220;subset100000
graphGt;14869;3136;subset100000
graphGt;6461;90414;subset100000
graphGt;7710;43600;subset100000
graphGt;27916;585;subset100000
graphGt;1491047;1726;subset100000
graphGt;247055;7737;subset100000
graphGt;3667;95643;subset100000
graphGt;56213;6256;subset100000
graphGt;2463;89899;subset100000
graphGt;9934;8118;subset100000
graphGt;10398;72847;subset100000
graphGt;8486;98501;subset100000
graphGt;3424;78096;subset100000
graphGt;22688;35339;subset100000
graphGt;51688;99;subset100000
graphGt;10161;23522;subset100000
graphGt;87;55893;subset100000
graphGt;9435;90309;subset100000
graphGt;20153;4191;subset100000
graphGt;11487;21732;subset100000
graphGt;16026;3750;subset100000
graphGt;13660;21208;subset100000
graphGt;9567;65573;subset100000
graphGt;1989;78881;subset100000
graphGt;43381;191;subset100000
graphGt;11827;45301;subset100000
graphGt;16503;1764;subset100000
graphGt;75451;230;subset100000
graphGt;8177;772;subset100000
graphGt;9999;338;subset100000
graphGt;11932;48878;subset100000
graphGt;2219;67358;subset100000
graphGt;1845;15405;subset100000
graphGt;379747;47064;subset100000
graphGt;3494;98066;subset100000
graphGt;43161;8134;subset100000
graphGt;8846;39844;subset100000
graphGt;99778;239;subset100000
graphGt;5825;47448;subset100000
graphGt;2933;35986;subset100000
graphGt;5327;53838;subset100000
graphGt;3549;67110;subset100000
graphGt;108864;801;subset100000
graphGt;11928;55655;subset100000
graphGt;10320;62969;subset100000
graphGt;11014;548;subset100000
graphGt;8994;24991;subset100000
graphGt;1323;88975;subset100000
graphGt;1183;52102;subset100000
graphGt;7638;53830;subset100000
graphGt;2235;67234;subset100000
graphGt;11693;2264;subset100000
graphGt;10894;2017;subset100000
graphGt;78542;24879;subset100000
