Estructura;Tiempos;ID;SetDatos
graphCompDense;105754;314918;subset1000000
graphCompDense;258516;328716;subset1000000
graphCompDense;28977961;183;subset1000000
graphCompDense;118768;39367;subset1000000
graphCompDense;16058;252588;subset1000000
graphCompDense;17253;951120;subset1000000
graphCompDense;8592;78474;subset1000000
graphCompDense;10310;37473;subset1000000
graphCompDense;13718;873000;subset1000000
graphCompDense;18266;315574;subset1000000
graphCompDense;14467;982878;subset1000000
graphCompDense;39286;206381;subset1000000
graphCompDense;13755;331650;subset1000000
graphCompDense;46893;82059;subset1000000
graphCompDense;6851;656444;subset1000000
graphCompDense;10932;403929;subset1000000
graphCompDense;21513;532423;subset1000000
graphCompDense;10373;53356;subset1000000
graphCompDense;15401;700117;subset1000000
graphCompDense;1363219;525;subset1000000
graphCompDense;32077;170305;subset1000000
graphCompDense;16654;61225;subset1000000
graphCompDense;10606;862005;subset1000000
graphCompDense;19631;573214;subset1000000
graphCompDense;667055;224;subset1000000
graphCompDense;1247612;60;subset1000000
graphCompDense;21039;14872;subset1000000
graphCompDense;16804;991072;subset1000000
graphCompDense;16778;670541;subset1000000
graphCompDense;6615859;16521;subset1000000
graphCompDense;29676;201584;subset1000000
graphCompDense;14366;785132;subset1000000
graphCompDense;14780;954963;subset1000000
graphCompDense;352738;188094;subset1000000
graphCompDense;16806;235447;subset1000000
graphCompDense;2373544;40;subset1000000
graphCompDense;14009;31323;subset1000000
graphCompDense;19381;72351;subset1000000
graphCompDense;16025;336229;subset1000000
graphCompDense;13974;29309;subset1000000
graphCompDense;52712;875538;subset1000000
graphCompDense;133641;47912;subset1000000
graphCompDense;832286;130232;subset1000000
graphCompDense;21781;580866;subset1000000
graphCompDense;15304;899669;subset1000000
graphCompDense;102599;23436;subset1000000
graphCompDense;34334188;5;subset1000000
graphCompDense;69357;837466;subset1000000
graphCompDense;22704;896266;subset1000000
graphCompDense;19745;10522;subset1000000
graphCompDense;1503222;36;subset1000000
graphCompDense;18807;855585;subset1000000
graphCompDense;15354;91199;subset1000000
graphCompDense;19679;31561;subset1000000
graphCompDense;16076;356415;subset1000000
graphCompDense;188457;219;subset1000000
graphCompDense;17772;408859;subset1000000
graphCompDense;13624;190563;subset1000000
graphCompDense;5752;266563;subset1000000
graphCompDense;10568;34117;subset1000000
graphCompDense;100703;35794;subset1000000
graphCompDense;18927;606779;subset1000000
graphCompDense;21435;954398;subset1000000
graphCompDense;7943;619074;subset1000000
graphCompDense;11312;718817;subset1000000
graphCompDense;7972;942275;subset1000000
graphCompDense;16160;560185;subset1000000
graphCompDense;8527;321774;subset1000000
graphCompDense;14156;159913;subset1000000
graphCompDense;7139301;188;subset1000000
graphCompDense;13476;558494;subset1000000
graphCompDense;61625;215536;subset1000000
graphCompDense;21878;106259;subset1000000
graphCompDense;25882;686826;subset1000000
graphCompDense;16777;104088;subset1000000
graphCompDense;22572;328131;subset1000000
graphCompDense;15345;350317;subset1000000
graphCompDense;14720;30277;subset1000000
graphCompDense;674214;250867;subset1000000
graphCompDense;15146;53110;subset1000000
graphCompDense;11328;678775;subset1000000
graphCompDense;7102;943110;subset1000000
graphCompDense;10013;261365;subset1000000
graphCompDense;8246;336586;subset1000000
graphCompDense;7451;385350;subset1000000
graphCompDense;10198;480479;subset1000000
graphCompDense;18411;30937;subset1000000
graphCompDense;6160;377585;subset1000000
graphCompDense;14848;740623;subset1000000
graphCompDense;7881;261271;subset1000000
graphCompDense;8141;853464;subset1000000
graphCompDense;14866;766562;subset1000000
graphCompDense;12125;316205;subset1000000
graphCompDense;9970;176398;subset1000000
graphCompDense;1946;857125;subset1000000
graphCompDense;13482;256744;subset1000000
graphCompDense;2084;41343;subset1000000
graphCompDense;14103;551782;subset1000000
graphCompDense;26650;796754;subset1000000
graphCompDense;7449561;142;subset1000000
graphCompDense;10337;752433;subset1000000
graphCompDense;13526;261846;subset1000000
graphCompDense;27571;3771;subset1000000
graphCompDense;14878;523503;subset1000000
graphCompDense;11575;57701;subset1000000
graphCompDense;13179;432328;subset1000000
graphCompDense;12563;819460;subset1000000
graphCompDense;7519;896818;subset1000000
graphCompDense;55025;314851;subset1000000
graphCompDense;13603;96494;subset1000000
graphCompDense;9457;13844;subset1000000
graphCompDense;7928;57597;subset1000000
graphCompDense;34443;651722;subset1000000
graphCompDense;12518;874978;subset1000000
graphCompDense;9998;411169;subset1000000
graphCompDense;4047;800386;subset1000000
graphCompDense;10736;508698;subset1000000
graphCompDense;59626;150139;subset1000000
graphCompDense;16430;172902;subset1000000
graphCompDense;11758;3043;subset1000000
graphCompDense;29210;921;subset1000000
graphCompDense;2435;886338;subset1000000
graphCompDense;12098;240588;subset1000000
graphCompDense;6191;635489;subset1000000
graphCompDense;18939;714352;subset1000000
graphCompDense;4490;168151;subset1000000
graphCompDense;6096;853115;subset1000000
graphCompDense;54532;215622;subset1000000
graphCompDense;9174;861080;subset1000000
graphCompDense;13935;195697;subset1000000
graphCompDense;7851;91378;subset1000000
graphCompDense;6765;25088;subset1000000
graphCompDense;10254;591832;subset1000000
graphCompDense;12929;663981;subset1000000
graphCompDense;7901;717741;subset1000000
graphCompDense;14698;253348;subset1000000
graphCompDense;12099;202133;subset1000000
graphCompDense;8748;744872;subset1000000
graphCompDense;36571;131603;subset1000000
graphCompDense;13965;348512;subset1000000
graphCompDense;10623;798797;subset1000000
graphCompDense;9503;269516;subset1000000
graphCompDense;4892;76546;subset1000000
graphCompDense;8346;149110;subset1000000
graphCompDense;6515;439237;subset1000000
graphCompDense;8810;21802;subset1000000
graphCompDense;9409;633408;subset1000000
graphCompDense;12399;637739;subset1000000
graphCompDense;4258;176169;subset1000000
graphCompDense;17389;1093;subset1000000
graphCompDense;7591;773188;subset1000000
graphCompDense;646348;884;subset1000000
graphCompDense;12623;449054;subset1000000
graphCompDense;2135;82894;subset1000000
graphCompDense;10388;973884;subset1000000
graphCompDense;11692;312946;subset1000000
graphCompDense;9212;694066;subset1000000
graphCompDense;8672;178038;subset1000000
graphCompDense;47084;23445;subset1000000
graphCompDense;11000;188511;subset1000000
graphCompDense;7657;49280;subset1000000
graphCompDense;16077;79822;subset1000000
graphCompDense;80704;154069;subset1000000
graphCompDense;1555623;29;subset1000000
graphCompDense;9100;318292;subset1000000
graphCompDense;3571;59445;subset1000000
graphCompDense;319951;8341;subset1000000
graphCompDense;12826;624303;subset1000000
graphCompDense;10133;151757;subset1000000
