Estructura;Tiempos;ID;SetDatos
graphGt;5465742;2887;subset10000000
graphGt;38130;949679;subset10000000
graphGt;674683;2367525;subset10000000
graphGt;651432;484652;subset10000000
graphGt;21177;4941142;subset10000000
graphGt;13039;6483864;subset10000000
graphGt;53044;505174;subset10000000
graphGt;9699;3607890;subset10000000
graphGt;636057078;6581097;subset10000000
graphGt;102680;5349988;subset10000000
graphGt;63240;588351;subset10000000
graphGt;8135;6432385;subset10000000
graphGt;2032366;1076486;subset10000000
graphGt;13932873;542;subset10000000
graphGt;11989;1557254;subset10000000
graphGt;4174;8342293;subset10000000
graphGt;580083;463281;subset10000000
graphGt;3041066;183387;subset10000000
graphGt;5001425;11446;subset10000000
graphGt;13187;4964746;subset10000000
graphGt;14518;5320917;subset10000000
graphGt;818987457;5;subset10000000
graphGt;70464;940758;subset10000000
graphGt;14692;3640333;subset10000000
graphGt;5613;4061458;subset10000000
graphGt;39271;1425;subset10000000
graphGt;22369;123741;subset10000000
graphGt;61562339;150;subset10000000
graphGt;26075;84762;subset10000000
graphGt;6174;1695980;subset10000000
graphGt;185742221;7432;subset10000000
graphGt;8613;8950372;subset10000000
graphGt;421548584;4167836;subset10000000
graphGt;11149;8470960;subset10000000
graphGt;4014;3186004;subset10000000
graphGt;9134;2464137;subset10000000
graphGt;3336;4079937;subset10000000
graphGt;1249131;1773;subset10000000
graphGt;88058;37327;subset10000000
graphGt;6278;7906570;subset10000000
graphGt;6673;768964;subset10000000
graphGt;14370;6199979;subset10000000
graphGt;31987;1062125;subset10000000
graphGt;3406;2373318;subset10000000
graphGt;169525;154835;subset10000000
graphGt;5259;4355506;subset10000000
graphGt;164365;1259617;subset10000000
graphGt;4226;1328087;subset10000000
graphGt;14133977;838368;subset10000000
graphGt;373161;173782;subset10000000
graphGt;128805;3344193;subset10000000
graphGt;6240986;185351;subset10000000
graphGt;6974;7929252;subset10000000
graphGt;82129551;6723;subset10000000
graphGt;13485;1804827;subset10000000
graphGt;1783382;35497;subset10000000
graphGt;6367;1765351;subset10000000
graphGt;12845;385380;subset10000000
graphGt;13340;9273473;subset10000000
graphGt;16189;676047;subset10000000
graphGt;5964;5934361;subset10000000
graphGt;11843;6282249;subset10000000
graphGt;670271;302;subset10000000
graphGt;1596318;350979;subset10000000
graphGt;12834250;280658;subset10000000
graphGt;2224839;7163;subset10000000
graphGt;9848;3367716;subset10000000
graphGt;18986;681787;subset10000000
graphGt;31597;14747;subset10000000
graphGt;27612;78120;subset10000000
graphGt;7271232;253019;subset10000000
graphGt;32822;2745996;subset10000000
graphGt;4935;2362862;subset10000000
graphGt;19053;2576159;subset10000000
graphGt;20785;8081507;subset10000000
graphGt;35058220;532;subset10000000
graphGt;20843;3187229;subset10000000
graphGt;42763;616313;subset10000000
graphGt;15358;767537;subset10000000
graphGt;52596763;937857;subset10000000
graphGt;10895;6155514;subset10000000
graphGt;488947;7987;subset10000000
graphGt;9493;4135074;subset10000000
graphGt;402706;2425;subset10000000
graphGt;5531;3440667;subset10000000
graphGt;4853;583215;subset10000000
graphGt;4939;6270258;subset10000000
graphGt;3860;1767705;subset10000000
graphGt;82490;1780231;subset10000000
graphGt;53079353;38;subset10000000
graphGt;8414;3496026;subset10000000
graphGt;8658;6440156;subset10000000
graphGt;1295803;9058;subset10000000
graphGt;5748;5659748;subset10000000
graphGt;4247;3055782;subset10000000
graphGt;3868;4074644;subset10000000
graphGt;550830;2532287;subset10000000
graphGt;564833;546;subset10000000
graphGt;17297;690444;subset10000000
graphGt;25773;818540;subset10000000
graphGt;15248;3055361;subset10000000
graphGt;0;2539882;subset10000000
graphGt;399160468;30;subset10000000
graphGt;22763;6093842;subset10000000
graphGt;14360752;64;subset10000000
graphGt;2084670;3464665;subset10000000
graphGt;6523;7859954;subset10000000
graphGt;44774293;29;subset10000000
graphGt;25243;228648;subset10000000
graphGt;5788;1160107;subset10000000
graphGt;5378;5369693;subset10000000
graphGt;11594;4888080;subset10000000
graphGt;5157155;222910;subset10000000
graphGt;7890;2073536;subset10000000
graphGt;26219;7791;subset10000000
graphGt;26056;388091;subset10000000
graphGt;5080;172342;subset10000000
