Estructura;Tiempos;ID;SetDatos
graphNative;385420;8147;subset100000
graphNative;88399;51192;subset100000
graphNative;22971;22296;subset100000
graphNative;52926;11096;subset100000
graphNative;185178;31615;subset100000
graphNative;31196;9738;subset100000
graphNative;19259;54212;subset100000
graphNative;587068;6760;subset100000
graphNative;930858;27306;subset100000
graphNative;357977;224;subset100000
graphNative;14183;71371;subset100000
graphNative;9317;66822;subset100000
graphNative;18130;47325;subset100000
graphNative;15349;51302;subset100000
graphNative;11602;79056;subset100000
graphNative;6070;50396;subset100000
graphNative;934614;1321;subset100000
graphNative;15386;43682;subset100000
graphNative;2818351;40;subset100000
graphNative;11009;74323;subset100000
graphNative;8816;28648;subset100000
graphNative;20861831;5;subset100000
graphNative;21596;55479;subset100000
graphNative;10621;55707;subset100000
graphNative;14193;22480;subset100000
graphNative;8112;50795;subset100000
graphNative;31760;7215;subset100000
graphNative;14592;20244;subset100000
graphNative;7146;74885;subset100000
graphNative;10323552;188;subset100000
graphNative;2212059;82955;subset100000
graphNative;51674;17742;subset100000
graphNative;6657;97060;subset100000
graphNative;10344;13816;subset100000
graphNative;27830;7965;subset100000
graphNative;7952;13642;subset100000
graphNative;31739;12722;subset100000
graphNative;87540;462;subset100000
graphNative;10667;69836;subset100000
graphNative;10016;96252;subset100000
graphNative;159633;37922;subset100000
graphNative;71931;5390;subset100000
graphNative;1657616;64;subset100000
graphNative;5782;49338;subset100000
graphNative;5001;70641;subset100000
graphNative;28110;7070;subset100000
graphNative;5638;64129;subset100000
graphNative;10094;21210;subset100000
graphNative;233979;33;subset100000
graphNative;3901;17149;subset100000
graphNative;6817;65925;subset100000
graphNative;7494;46184;subset100000
graphNative;7407;76887;subset100000
graphNative;3930;25513;subset100000
graphNative;5537;88118;subset100000
graphNative;3518;94090;subset100000
graphNative;3488;97725;subset100000
graphNative;11634;21501;subset100000
graphNative;504160;148;subset100000
graphNative;8674;20435;subset100000
graphNative;8054;94588;subset100000
graphNative;45732;16126;subset100000
graphNative;8770;54656;subset100000
graphNative;69862;7850;subset100000
graphNative;3740363;30;subset100000
graphNative;44610;7979;subset100000
graphNative;13343;5340;subset100000
graphNative;6203;69812;subset100000
graphNative;7596;73892;subset100000
graphNative;13663;51935;subset100000
graphNative;3842;99690;subset100000
graphNative;8565;55062;subset100000
graphNative;94613;1016;subset100000
graphNative;3500;86449;subset100000
graphNative;4563;74317;subset100000
graphNative;6056;2852;subset100000
graphNative;3667;94961;subset100000
graphNative;3550;9342;subset100000
graphNative;7772;17419;subset100000
graphNative;14469;14925;subset100000
graphNative;6810;45124;subset100000
graphNative;9704;20365;subset100000
graphNative;110443;129;subset100000
graphNative;3272;42679;subset100000
graphNative;86740;127;subset100000
graphNative;5125;328;subset100000
graphNative;11894;6478;subset100000
graphNative;25125;28640;subset100000
graphNative;109671;403;subset100000
graphNative;4148;72308;subset100000
graphNative;6879263;183;subset100000
graphNative;6264;62676;subset100000
graphNative;5156261;6655;subset100000
graphNative;12126;47711;subset100000
graphNative;4239;69163;subset100000
graphNative;15373;24276;subset100000
graphNative;1187145;150;subset100000
graphNative;9522;33403;subset100000
graphNative;69530;55390;subset100000
graphNative;10664;42651;subset100000
graphNative;11547;61758;subset100000
graphNative;8069;21241;subset100000
graphNative;146353;35936;subset100000
graphNative;5804;10942;subset100000
