Estructura;Tiempos;ID;SetDatos
graphNativeFullDense;3018;439237;subset1000000
graphNativeFullDense;4870;21802;subset1000000
graphNativeFullDense;7120;633408;subset1000000
graphNativeFullDense;1262;637739;subset1000000
graphNativeFullDense;6071;176169;subset1000000
graphNativeFullDense;34153;1093;subset1000000
graphNativeFullDense;11169;773188;subset1000000
graphNativeFullDense;1835272;884;subset1000000
graphNativeFullDense;5627;449054;subset1000000
graphNativeFullDense;4083;82894;subset1000000
graphNativeFullDense;18924;973884;subset1000000
graphNativeFullDense;9793;312946;subset1000000
graphNativeFullDense;12071;694066;subset1000000
graphNativeFullDense;24889;178038;subset1000000
graphNativeFullDense;176312;23445;subset1000000
graphNativeFullDense;13906;188511;subset1000000
graphNativeFullDense;8613;49280;subset1000000
graphNativeFullDense;21260;79822;subset1000000
graphNativeFullDense;328800;154069;subset1000000
graphNativeFullDense;4915439;29;subset1000000
graphNativeFullDense;24397;318292;subset1000000
graphNativeFullDense;5292;59445;subset1000000
graphNativeFullDense;1266728;8341;subset1000000
graphNativeFullDense;9130;624303;subset1000000
graphNativeFullDense;9866;151757;subset1000000
graphNativeFullDense;6189324;33999;subset1000000
graphNativeFullDense;11596;104907;subset1000000
graphNativeFullDense;6001;711675;subset1000000
graphNativeFullDense;1359349;649;subset1000000
graphNativeFullDense;6600;604775;subset1000000
graphNativeFullDense;496486;7066;subset1000000
graphNativeFullDense;2527055;15180;subset1000000
graphNativeFullDense;7854;948132;subset1000000
graphNativeFullDense;9393;660336;subset1000000
graphNativeFullDense;11501;737990;subset1000000
graphNativeFullDense;10002;543717;subset1000000
graphNativeFullDense;7837;111348;subset1000000
graphNativeFullDense;11089;513092;subset1000000
graphNativeFullDense;4297;719689;subset1000000
graphNativeFullDense;1320338;8502;subset1000000
graphNativeFullDense;2653620;482994;subset1000000
graphNativeFullDense;10765;368501;subset1000000
graphNativeFullDense;148227;484188;subset1000000
graphNativeFullDense;17108;37150;subset1000000
graphNativeFullDense;7909480;38;subset1000000
graphNativeFullDense;14521;310485;subset1000000
graphNativeFullDense;7637;326782;subset1000000
graphNativeFullDense;1088217;12152;subset1000000
graphNativeFullDense;9470;769086;subset1000000
graphNativeFullDense;1496946;5994;subset1000000
graphNativeFullDense;14915;106940;subset1000000
graphNativeFullDense;7402;260040;subset1000000
graphNativeFullDense;3603;957513;subset1000000
graphNativeFullDense;1946940;215380;subset1000000
graphNativeFullDense;6482;657420;subset1000000
graphNativeFullDense;5631;827444;subset1000000
graphNativeFullDense;4185;908980;subset1000000
graphNativeFullDense;11724;670283;subset1000000
graphNativeFullDense;392075;471839;subset1000000
graphNativeFullDense;10350;289881;subset1000000
graphNativeFullDense;9704;599335;subset1000000
graphNativeFullDense;59001;853630;subset1000000
graphNativeFullDense;7208;954176;subset1000000
graphNativeFullDense;14761;180278;subset1000000
graphNativeFullDense;10112202;7432;subset1000000
graphNativeFullDense;34794;6904;subset1000000
graphNativeFullDense;4483813;652;subset1000000
graphNativeFullDense;12326;13783;subset1000000
graphNativeFullDense;5439;86991;subset1000000
graphNativeFullDense;12512;172936;subset1000000
graphNativeFullDense;7624;710965;subset1000000
graphNativeFullDense;8728;456724;subset1000000
graphNativeFullDense;10273;728228;subset1000000
graphNativeFullDense;1868;4791;subset1000000
graphNativeFullDense;240262;35637;subset1000000
graphNativeFullDense;7545;543914;subset1000000
graphNativeFullDense;648338;152838;subset1000000
graphNativeFullDense;169653;12771;subset1000000
graphNativeFullDense;9164;34363;subset1000000
graphNativeFullDense;8105;428734;subset1000000
graphNativeFullDense;1196748;8558;subset1000000
graphNativeFullDense;25548;192828;subset1000000
graphNativeFullDense;5554;608718;subset1000000
graphNativeFullDense;4257;559891;subset1000000
graphNativeFullDense;26958;500988;subset1000000
graphNativeFullDense;4921;356203;subset1000000
graphNativeFullDense;12077;448845;subset1000000
graphNativeFullDense;5318;362577;subset1000000
graphNativeFullDense;343886;78;subset1000000
graphNativeFullDense;6638;239085;subset1000000
graphNativeFullDense;6331;477764;subset1000000
graphNativeFullDense;28242;762882;subset1000000
graphNativeFullDense;857157;7366;subset1000000
graphNativeFullDense;119056;270920;subset1000000
graphNativeFullDense;7138;76761;subset1000000
graphNativeFullDense;8353;939777;subset1000000
graphNativeFullDense;16769;442756;subset1000000
graphNativeFullDense;3984;633678;subset1000000
graphNativeFullDense;726;917091;subset1000000
graphNativeFullDense;1627;529970;subset1000000
graphNativeFullDense;4507;414896;subset1000000
graphNativeFullDense;9359221;145;subset1000000
graphNativeFullDense;9400;197833;subset1000000
graphNativeFullDense;9511;18443;subset1000000
graphNativeFullDense;13689;327616;subset1000000
graphNativeFullDense;42886;3125;subset1000000
graphNativeFullDense;4889;66986;subset1000000
graphNativeFullDense;4356;633403;subset1000000
graphNativeFullDense;8709;379077;subset1000000
graphNativeFullDense;7437;454860;subset1000000
graphNativeFullDense;0;713279;subset1000000
graphNativeFullDense;9440;45182;subset1000000
graphNativeFullDense;24124;15621;subset1000000
graphNativeFullDense;18234;509861;subset1000000
graphNativeFullDense;223122;3342;subset1000000
graphNativeFullDense;11673;332427;subset1000000
graphNativeFullDense;11254590;82955;subset1000000
graphNativeFullDense;5640;781620;subset1000000
graphNativeFullDense;648051;667509;subset1000000
graphNativeFullDense;1285890;8577;subset1000000
graphNativeFullDense;571988;7163;subset1000000
graphNativeFullDense;7288;368629;subset1000000
graphNativeFullDense;4285833;11424;subset1000000
graphNativeFullDense;8140;179097;subset1000000
graphNativeFullDense;9740;221395;subset1000000
graphNativeFullDense;1898263;213;subset1000000
graphNativeFullDense;4402700;39;subset1000000
graphNativeFullDense;6730;790178;subset1000000
graphNativeFullDense;17711173;6655;subset1000000
graphNativeFullDense;22494;260388;subset1000000
graphNativeFullDense;5971;721353;subset1000000
graphNativeFullDense;181907;8733;subset1000000
graphNativeFullDense;7503;118378;subset1000000
graphNativeFullDense;5364;959428;subset1000000
graphNativeFullDense;705303;239303;subset1000000
graphNativeFullDense;508653;34057;subset1000000
graphNativeFullDense;6963;37655;subset1000000
graphNativeFullDense;10524;315750;subset1000000
graphNativeFullDense;482064;9288;subset1000000
graphNativeFullDense;1215709;3957;subset1000000
graphNativeFullDense;9022;900301;subset1000000
graphNativeFullDense;24032181;30;subset1000000
graphNativeFullDense;106852;333886;subset1000000
graphNativeFullDense;691117;171558;subset1000000
graphNativeFullDense;727634;586;subset1000000
graphNativeFullDense;10080;205545;subset1000000
graphNativeFullDense;9399;514381;subset1000000
graphNativeFullDense;35270;21208;subset1000000
graphNativeFullDense;7230;472896;subset1000000
graphNativeFullDense;8580;845046;subset1000000
graphNativeFullDense;8097;68572;subset1000000
graphNativeFullDense;4146;57895;subset1000000
graphNativeFullDense;11412;105753;subset1000000
graphNativeFullDense;16119;168859;subset1000000
graphNativeFullDense;156045;962;subset1000000
graphNativeFullDense;18822;16242;subset1000000
graphNativeFullDense;9861;878282;subset1000000
graphNativeFullDense;16009;385908;subset1000000
graphNativeFullDense;59751;4468;subset1000000
graphNativeFullDense;11047;868302;subset1000000
graphNativeFullDense;5521;407758;subset1000000
graphNativeFullDense;131751;136851;subset1000000
graphNativeFullDense;17081;859747;subset1000000
graphNativeFullDense;52510;23848;subset1000000
graphNativeFullDense;5665;242379;subset1000000
graphNativeFullDense;15174;934842;subset1000000
graphNativeFullDense;37939;4341;subset1000000
graphNativeFullDense;6234;443359;subset1000000
graphNativeFullDense;3142982;211005;subset1000000
graphNativeFullDense;495535;45722;subset1000000
graphNativeFullDense;12209;114405;subset1000000
graphNativeFullDense;16185;117068;subset1000000
graphNativeFullDense;9540;879683;subset1000000
graphNativeFullDense;15687;823600;subset1000000
graphNativeFullDense;15763;82194;subset1000000
graphNativeFullDense;11891;749988;subset1000000
graphNativeFullDense;1677398;37073;subset1000000
graphNativeFullDense;94081;238587;subset1000000
graphNativeFullDense;9514;57192;subset1000000
graphNativeFullDense;443046;29182;subset1000000
graphNativeFullDense;6357;571278;subset1000000
graphNativeFullDense;4836;394146;subset1000000
graphNativeFullDense;91657;392204;subset1000000
graphNativeFullDense;19716;60953;subset1000000
graphNativeFullDense;1774;713582;subset1000000
graphNativeFullDense;0;209099;subset1000000
graphNativeFullDense;58350;913073;subset1000000
graphNativeFullDense;14884;189831;subset1000000
graphNativeFullDense;14860;689491;subset1000000
graphNativeFullDense;715297;365;subset1000000
graphNativeFullDense;7933;975560;subset1000000
graphNativeFullDense;260671;27914;subset1000000
graphNativeFullDense;5949;556461;subset1000000
graphNativeFullDense;4860;103327;subset1000000
graphNativeFullDense;5754;561911;subset1000000
graphNativeFullDense;694;891875;subset1000000
graphNativeFullDense;8498;990368;subset1000000
graphNativeFullDense;1327234;170790;subset1000000
graphNativeFullDense;106759;576434;subset1000000
graphNativeFullDense;41398;83319;subset1000000
graphNativeFullDense;10096;27120;subset1000000
graphNativeFullDense;12298;724533;subset1000000
graphNativeFullDense;9654;142344;subset1000000
graphNativeFullDense;437698;484641;subset1000000
graphNativeFullDense;7116;729487;subset1000000
graphNativeFullDense;4574;648413;subset1000000
graphNativeFullDense;7260;309995;subset1000000
graphNativeFullDense;10128;630033;subset1000000
graphNativeFullDense;8988;751198;subset1000000
graphNativeFullDense;28689;244451;subset1000000
graphNativeFullDense;3650218;36834;subset1000000
graphNativeFullDense;11972;212312;subset1000000
graphNativeFullDense;6287;107593;subset1000000
graphNativeFullDense;194490;8162;subset1000000
graphNativeFullDense;7989;250544;subset1000000
graphNativeFullDense;5283;458725;subset1000000
graphNativeFullDense;8980;84344;subset1000000
graphNativeFullDense;67233;18362;subset1000000
graphNativeFullDense;10488;335130;subset1000000
graphNativeFullDense;15437;131429;subset1000000
graphNativeFullDense;23156728;1860;subset1000000
graphNativeFullDense;14978;232003;subset1000000
graphNativeFullDense;675519;27169;subset1000000
graphNativeFullDense;11095;92427;subset1000000
graphNativeFullDense;5280;119449;subset1000000
graphNativeFullDense;24159;632169;subset1000000
graphNativeFullDense;2293;37064;subset1000000
graphNativeFullDense;5326;919368;subset1000000
graphNativeFullDense;10957;429806;subset1000000
graphNativeFullDense;1322729;11173;subset1000000
graphNativeFullDense;7010;609699;subset1000000
graphNativeFullDense;10767;477115;subset1000000
graphNativeFullDense;9240;595352;subset1000000
graphNativeFullDense;7604;541828;subset1000000
graphNativeFullDense;307714;187579;subset1000000
graphNativeFullDense;14710;243113;subset1000000
graphNativeFullDense;59406;25319;subset1000000
graphNativeFullDense;63676;101600;subset1000000
graphNativeFullDense;335464;292691;subset1000000
graphNativeFullDense;19631;83189;subset1000000
graphNativeFullDense;9845;653461;subset1000000
graphNativeFullDense;10232;39861;subset1000000
graphNativeFullDense;5152;984207;subset1000000
graphNativeFullDense;2543;644750;subset1000000
graphNativeFullDense;13422;964221;subset1000000
graphNativeFullDense;10935;523743;subset1000000
graphNativeFullDense;1696179;43;subset1000000
graphNativeFullDense;9122;21752;subset1000000
graphNativeFullDense;8292;21344;subset1000000
graphNativeFullDense;16031;100276;subset1000000
graphNativeFullDense;1582;704376;subset1000000
graphNativeFullDense;47377;192495;subset1000000
graphNativeFullDense;9392;425574;subset1000000
graphNativeFullDense;22162;283393;subset1000000
graphNativeFullDense;176789;12626;subset1000000
graphNativeFullDense;8859;344187;subset1000000
graphNativeFullDense;11531;644241;subset1000000
graphNativeFullDense;467666;8646;subset1000000
graphNativeFullDense;22362;2997;subset1000000
graphNativeFullDense;25390;6576;subset1000000
graphNativeFullDense;64531;19518;subset1000000
graphNativeFullDense;337425;495;subset1000000
graphNativeFullDense;12211;833070;subset1000000
graphNativeFullDense;12234;230832;subset1000000
graphNativeFullDense;88256;639791;subset1000000
graphNativeFullDense;9581;823207;subset1000000
graphNativeFullDense;9102;406920;subset1000000
graphNativeFullDense;4008;197723;subset1000000
graphNativeFullDense;469;914855;subset1000000
graphNativeFullDense;5300;420764;subset1000000
graphNativeFullDense;64188;12784;subset1000000
graphNativeFullDense;494931;41710;subset1000000
graphNativeFullDense;30484;648501;subset1000000
graphNativeFullDense;7201;987660;subset1000000
graphNativeFullDense;14121;57171;subset1000000
graphNativeFullDense;940;115152;subset1000000
graphNativeFullDense;4915;383268;subset1000000
graphNativeFullDense;13695;212475;subset1000000
graphNativeFullDense;122875;8142;subset1000000
graphNativeFullDense;1831261;668;subset1000000
graphNativeFullDense;2922455;7737;subset1000000
graphNativeFullDense;22913;155965;subset1000000
graphNativeFullDense;22578;490859;subset1000000
graphNativeFullDense;14117;53109;subset1000000
