Estructura;Tiempos;ID;SetDatos
graphNativeFullDense;77322;8147;subset100000
graphNativeFullDense;24701;51192;subset100000
graphNativeFullDense;18221;22296;subset100000
graphNativeFullDense;23315;11096;subset100000
graphNativeFullDense;130426;31615;subset100000
graphNativeFullDense;21105;9738;subset100000
graphNativeFullDense;16023;54212;subset100000
graphNativeFullDense;335785;6760;subset100000
graphNativeFullDense;1267900;27306;subset100000
graphNativeFullDense;207593;224;subset100000
graphNativeFullDense;12772;71371;subset100000
graphNativeFullDense;10011;66822;subset100000
graphNativeFullDense;17774;47325;subset100000
graphNativeFullDense;15034;51302;subset100000
graphNativeFullDense;12097;79056;subset100000
graphNativeFullDense;7950;50396;subset100000
graphNativeFullDense;670602;1321;subset100000
graphNativeFullDense;13149;43682;subset100000
graphNativeFullDense;1674217;40;subset100000
graphNativeFullDense;10849;74323;subset100000
graphNativeFullDense;8924;28648;subset100000
graphNativeFullDense;13980715;5;subset100000
graphNativeFullDense;13414;55479;subset100000
graphNativeFullDense;11311;55707;subset100000
graphNativeFullDense;16286;22480;subset100000
graphNativeFullDense;9971;50795;subset100000
graphNativeFullDense;11668;7215;subset100000
graphNativeFullDense;14363;20244;subset100000
graphNativeFullDense;9037;74885;subset100000
graphNativeFullDense;9079983;188;subset100000
graphNativeFullDense;1930510;82955;subset100000
graphNativeFullDense;14723;17742;subset100000
graphNativeFullDense;9495;97060;subset100000
graphNativeFullDense;11436;13816;subset100000
graphNativeFullDense;27538;7965;subset100000
graphNativeFullDense;7966;13642;subset100000
graphNativeFullDense;26674;12722;subset100000
graphNativeFullDense;67620;462;subset100000
graphNativeFullDense;8258;69836;subset100000
graphNativeFullDense;6421;96252;subset100000
graphNativeFullDense;131437;37922;subset100000
graphNativeFullDense;69558;5390;subset100000
graphNativeFullDense;1504185;64;subset100000
graphNativeFullDense;7004;49338;subset100000
graphNativeFullDense;7519;70641;subset100000
graphNativeFullDense;28749;7070;subset100000
graphNativeFullDense;7907;64129;subset100000
graphNativeFullDense;11875;21210;subset100000
graphNativeFullDense;219157;33;subset100000
graphNativeFullDense;6218;17149;subset100000
graphNativeFullDense;8148;65925;subset100000
graphNativeFullDense;8950;46184;subset100000
graphNativeFullDense;8349;76887;subset100000
graphNativeFullDense;7324;25513;subset100000
graphNativeFullDense;6984;88118;subset100000
graphNativeFullDense;6449;94090;subset100000
graphNativeFullDense;7054;97725;subset100000
graphNativeFullDense;10061;21501;subset100000
graphNativeFullDense;482315;148;subset100000
graphNativeFullDense;9254;20435;subset100000
graphNativeFullDense;7991;94588;subset100000
graphNativeFullDense;39744;16126;subset100000
graphNativeFullDense;10565;54656;subset100000
graphNativeFullDense;60325;7850;subset100000
graphNativeFullDense;3401510;30;subset100000
graphNativeFullDense;37223;7979;subset100000
graphNativeFullDense;12963;5340;subset100000
graphNativeFullDense;7213;69812;subset100000
graphNativeFullDense;11078;73892;subset100000
graphNativeFullDense;15018;51935;subset100000
graphNativeFullDense;6657;99690;subset100000
graphNativeFullDense;10037;55062;subset100000
graphNativeFullDense;75997;1016;subset100000
graphNativeFullDense;7461;86449;subset100000
graphNativeFullDense;6899;74317;subset100000
graphNativeFullDense;6687;2852;subset100000
graphNativeFullDense;6492;94961;subset100000
