Estructura;Tiempos;ID;SetDatos
graphComp;60049;81014017;subset100000000
graphComp;5733946;24082749;subset100000000
graphComp;9553;2387283;subset100000000
graphComp;504608892;7432;subset100000000
graphComp;48744;36115439;subset100000000
graphComp;11306;34461227;subset100000000
graphComp;52737;21385645;subset100000000
graphComp;2846;80266799;subset100000000
graphComp;1620599485;1264450;subset100000000
graphComp;51894;8302353;subset100000000
graphComp;71672;494616;subset100000000
graphComp;19353;21286126;subset100000000
graphComp;5903;963970;subset100000000
graphComp;8759;27349096;subset100000000
graphComp;6160;92626359;subset100000000
graphComp;5957;40674149;subset100000000
graphComp;8306;57200755;subset100000000
graphComp;3816;38230746;subset100000000
graphComp;234831143;8054;subset100000000
graphComp;12124;26778700;subset100000000
graphComp;9222;33443234;subset100000000
graphComp;6600;50146070;subset100000000
graphComp;9635;46240098;subset100000000
graphComp;60171182;213;subset100000000
graphComp;4814;14707506;subset100000000
graphComp;10308;30484455;subset100000000
graphComp;10537;48015520;subset100000000
graphComp;58921;756425;subset100000000
graphComp;283164808;183;subset100000000
graphComp;115957;4817;subset100000000
graphComp;3598;55684135;subset100000000
graphComp;54747824;8866;subset100000000
graphComp;4937;3822220;subset100000000
graphComp;6152;38216763;subset100000000
graphComp;9487;37211372;subset100000000
graphComp;8221;58236068;subset100000000
graphComp;5525;39174561;subset100000000
graphComp;3142;16859692;subset100000000
graphComp;3728;39741452;subset100000000
graphComp;9076;72802332;subset100000000
graphComp;5345;35919886;subset100000000
graphComp;2827369246;1860;subset100000000
graphComp;8264;10929693;subset100000000
graphComp;200556;207849;subset100000000
graphComp;14353;24680994;subset100000000
graphComp;4343;39213918;subset100000000
graphComp;7747;74487527;subset100000000
graphComp;44412;68803935;subset100000000
graphComp;93122499;55;subset100000000
graphComp;5012;95499744;subset100000000
graphComp;5888;36255375;subset100000000
graphComp;127508615;11266439;subset100000000
graphComp;5175;72854864;subset100000000
graphComp;9471;42013197;subset100000000
graphComp;2619;58141199;subset100000000
graphComp;6684;61807135;subset100000000
graphComp;5968;38604616;subset100000000
graphComp;4937;38946830;subset100000000
graphComp;2988;66204078;subset100000000
graphComp;4632;63023314;subset100000000
graphComp;2802;46835894;subset100000000
graphComp;7591;34948869;subset100000000
graphComp;3848;68694940;subset100000000
graphComp;3179;89865587;subset100000000
graphComp;176490911;11173;subset100000000
graphComp;10751;73287932;subset100000000
graphComp;10104;4740868;subset100000000
graphComp;4241;41813438;subset100000000
graphComp;5327;34380975;subset100000000
graphComp;5765;57131603;subset100000000
graphComp;4696;59695083;subset100000000
graphComp;3296;64197612;subset100000000
graphComp;589317;28931760;subset100000000
graphComp;3011;26372701;subset100000000
graphComp;7467;38356498;subset100000000
graphComp;2787;69316262;subset100000000
graphComp;46520;34478772;subset100000000
graphComp;3346;23533112;subset100000000
graphComp;5544;34126813;subset100000000
graphComp;8936;46629079;subset100000000
graphComp;6730;44124095;subset100000000
graphComp;5334;41322218;subset100000000
graphComp;2798;99698326;subset100000000
graphComp;2838;97517340;subset100000000
graphComp;1559771;14864825;subset100000000
graphComp;4364;6552759;subset100000000
graphComp;43486;69395011;subset100000000
graphComp;370061;27860868;subset100000000
graphComp;7116;28237185;subset100000000
graphComp;3017;20903148;subset100000000
