Estructura;Tiempos;ID;SetDatos
graphNativeFullDense;4117110;2887;subset10000000
graphNativeFullDense;34054;949679;subset10000000
graphNativeFullDense;440107;2367525;subset10000000
graphNativeFullDense;618081;484652;subset10000000
graphNativeFullDense;13336;4941142;subset10000000
graphNativeFullDense;20714;6483864;subset10000000
graphNativeFullDense;47621;505174;subset10000000
graphNativeFullDense;11211;3607890;subset10000000
graphNativeFullDense;466259928;6581097;subset10000000
graphNativeFullDense;72122;5349988;subset10000000
graphNativeFullDense;69625;588351;subset10000000
graphNativeFullDense;12918;6432385;subset10000000
graphNativeFullDense;2330143;1076486;subset10000000
graphNativeFullDense;14405201;542;subset10000000
graphNativeFullDense;15638;1557254;subset10000000
graphNativeFullDense;14923;8342293;subset10000000
graphNativeFullDense;634997;463281;subset10000000
graphNativeFullDense;3429239;183387;subset10000000
graphNativeFullDense;5133266;11446;subset10000000
graphNativeFullDense;15290;4964746;subset10000000
graphNativeFullDense;10398;5320917;subset10000000
graphNativeFullDense;612491330;5;subset10000000
graphNativeFullDense;72139;940758;subset10000000
graphNativeFullDense;13062;3640333;subset10000000
graphNativeFullDense;15708;4061458;subset10000000
graphNativeFullDense;44129;1425;subset10000000
graphNativeFullDense;27550;123741;subset10000000
graphNativeFullDense;53237065;150;subset10000000
graphNativeFullDense;24900;84762;subset10000000
graphNativeFullDense;12747;1695980;subset10000000
graphNativeFullDense;187984074;7432;subset10000000
graphNativeFullDense;16498;8950372;subset10000000
graphNativeFullDense;259176679;4167836;subset10000000
graphNativeFullDense;19174;8470960;subset10000000
graphNativeFullDense;12157;3186004;subset10000000
graphNativeFullDense;15212;2464137;subset10000000
graphNativeFullDense;7884;4079937;subset10000000
graphNativeFullDense;1636044;1773;subset10000000
graphNativeFullDense;75334;37327;subset10000000
graphNativeFullDense;20631;7906570;subset10000000
graphNativeFullDense;21250;768964;subset10000000
graphNativeFullDense;12216;6199979;subset10000000
graphNativeFullDense;26847;1062125;subset10000000
graphNativeFullDense;16580;2373318;subset10000000
graphNativeFullDense;191107;154835;subset10000000
graphNativeFullDense;14305;4355506;subset10000000
graphNativeFullDense;111016;1259617;subset10000000
graphNativeFullDense;16196;1328087;subset10000000
graphNativeFullDense;14586688;838368;subset10000000
graphNativeFullDense;418031;173782;subset10000000
graphNativeFullDense;140760;3344193;subset10000000
graphNativeFullDense;6545461;185351;subset10000000
graphNativeFullDense;13263;7929252;subset10000000
graphNativeFullDense;302879460;6723;subset10000000
graphNativeFullDense;20633;1804827;subset10000000
graphNativeFullDense;2509721;35497;subset10000000
graphNativeFullDense;17688;1765351;subset10000000
graphNativeFullDense;14993;385380;subset10000000
graphNativeFullDense;19265;9273473;subset10000000
graphNativeFullDense;8450;676047;subset10000000
graphNativeFullDense;15188;5934361;subset10000000
graphNativeFullDense;14070;6282249;subset10000000
graphNativeFullDense;725292;302;subset10000000
graphNativeFullDense;2017033;350979;subset10000000
graphNativeFullDense;14479269;280658;subset10000000
graphNativeFullDense;2446208;7163;subset10000000
graphNativeFullDense;15120;3367716;subset10000000
graphNativeFullDense;22246;681787;subset10000000
graphNativeFullDense;32961;14747;subset10000000
graphNativeFullDense;19383;78120;subset10000000
graphNativeFullDense;8061213;253019;subset10000000
graphNativeFullDense;25025;2745996;subset10000000
graphNativeFullDense;10146;2362862;subset10000000
graphNativeFullDense;15870;2576159;subset10000000
graphNativeFullDense;26469;8081507;subset10000000
graphNativeFullDense;37312213;532;subset10000000
