Estructura;Tiempos;ID;SetDatos
graphComp;42328;314918;subset1000000
graphComp;306980;328716;subset1000000
graphComp;28834144;183;subset1000000
graphComp;110493;39367;subset1000000
graphComp;13767;252588;subset1000000
graphComp;7776;951120;subset1000000
graphComp;13692;78474;subset1000000
graphComp;61;37473;subset1000000
graphComp;14187;873000;subset1000000
graphComp;4082;315574;subset1000000
graphComp;5845;982878;subset1000000
graphComp;20454;206381;subset1000000
graphComp;15455;331650;subset1000000
graphComp;26883;82059;subset1000000
graphComp;0;656444;subset1000000
graphComp;2987;403929;subset1000000
graphComp;10467;532423;subset1000000
graphComp;4335;53356;subset1000000
graphComp;13049;700117;subset1000000
graphComp;1286678;525;subset1000000
graphComp;13490;170305;subset1000000
graphComp;4211;61225;subset1000000
graphComp;14583;862005;subset1000000
graphComp;15656;573214;subset1000000
graphComp;653231;224;subset1000000
graphComp;1184435;60;subset1000000
graphComp;11438;14872;subset1000000
graphComp;2523;991072;subset1000000
graphComp;4952;670541;subset1000000
graphComp;5915589;16521;subset1000000
graphComp;30666;201584;subset1000000
graphComp;3029;785132;subset1000000
graphComp;10149;954963;subset1000000
graphComp;316204;188094;subset1000000
graphComp;5932;235447;subset1000000
graphComp;2383307;40;subset1000000
graphComp;9206;31323;subset1000000
graphComp;4272;72351;subset1000000
graphComp;16405;336229;subset1000000
graphComp;4425;29309;subset1000000
graphComp;51338;875538;subset1000000
graphComp;117834;47912;subset1000000
graphComp;777435;130232;subset1000000
graphComp;13382;580866;subset1000000
graphComp;4450;899669;subset1000000
graphComp;82707;23436;subset1000000
graphComp;31933706;5;subset1000000
graphComp;70818;837466;subset1000000
graphComp;9608;896266;subset1000000
graphComp;8996;10522;subset1000000
graphComp;1415039;36;subset1000000
graphComp;8405;855585;subset1000000
graphComp;4979;91199;subset1000000
graphComp;13502;31561;subset1000000
graphComp;5140;356415;subset1000000
graphComp;184141;219;subset1000000
graphComp;4026;408859;subset1000000
graphComp;2991;190563;subset1000000
graphComp;3211;266563;subset1000000
graphComp;0;34117;subset1000000
graphComp;86588;35794;subset1000000
graphComp;6005;606779;subset1000000
graphComp;6145;954398;subset1000000
graphComp;12083;619074;subset1000000
graphComp;2816;718817;subset1000000
graphComp;5307;942275;subset1000000
graphComp;12860;560185;subset1000000
graphComp;1028;321774;subset1000000
graphComp;4235;159913;subset1000000
graphComp;6138038;188;subset1000000
graphComp;2705;558494;subset1000000
graphComp;47763;215536;subset1000000
graphComp;0;106259;subset1000000
graphComp;28472;686826;subset1000000
graphComp;10896;104088;subset1000000
graphComp;6939;328131;subset1000000
graphComp;1008;350317;subset1000000
graphComp;2171;30277;subset1000000
graphComp;620152;250867;subset1000000
graphComp;5316;53110;subset1000000
graphComp;0;678775;subset1000000
graphComp;3611;943110;subset1000000
graphComp;0;261365;subset1000000
graphComp;1491;336586;subset1000000
graphComp;0;385350;subset1000000
graphComp;0;480479;subset1000000
graphComp;7106;30937;subset1000000
graphComp;9766;377585;subset1000000
graphComp;0;740623;subset1000000
graphComp;3540;261271;subset1000000
graphComp;8363;853464;subset1000000
graphComp;1916;766562;subset1000000
graphComp;3162;316205;subset1000000
graphComp;13189;176398;subset1000000
graphComp;0;857125;subset1000000
graphComp;4332;256744;subset1000000
graphComp;0;41343;subset1000000
graphComp;10891;551782;subset1000000
graphComp;12905;796754;subset1000000
graphComp;6605553;142;subset1000000
graphComp;11316;752433;subset1000000
graphComp;0;261846;subset1000000
graphComp;11471;3771;subset1000000
graphComp;3084;523503;subset1000000
graphComp;12541;57701;subset1000000
graphComp;988;432328;subset1000000
graphComp;82;819460;subset1000000
graphComp;3673;896818;subset1000000
graphComp;41928;314851;subset1000000
graphComp;3546;96494;subset1000000
graphComp;7294;13844;subset1000000
graphComp;1591;57597;subset1000000
graphComp;4240;651722;subset1000000
graphComp;1613;874978;subset1000000
graphComp;12556;411169;subset1000000
graphComp;0;800386;subset1000000
graphComp;4875;508698;subset1000000
graphComp;46205;150139;subset1000000
graphComp;3341;172902;subset1000000
graphComp;3845;3043;subset1000000
graphComp;18545;921;subset1000000
