Estructura;Limite;ID;Grupos;Aristas;Tiempo;Memoria
graphComp;10000;0;double;3;60001;54649320
graphComp;10000;1;double;190;60001;7294484368
graphComp;10000;2;double;324;60001;44427168
graphComp;10000;3;double;21876;60001;208556304
graphComp;10000;4;double;0;60001;1687072
graphComp;10000;5;double;0;60001;341093232
graphComp;10000;6;double;291;60001;2515072
graphComp;10000;7;double;343;60001;105564616
graphComp;10000;8;double;1150;60001;24417384
graphComp;10000;9;double;0;60001;7352176
graphComp;10000;10;double;3815;60001;5651992
graphComp;10000;11;double;2914;60001;26033552
graphComp;10000;12;double;0;60001;6591376
graphComp;10000;13;double;23100;60001;76926352
graphComp;10000;14;double;2002;60001;36087064
graphComp;10000;15;double;8;60001;9110104
graphComp;10000;16;double;0;60001;9990232
graphComp;10000;17;double;590;60001;72778600
graphComp;10000;18;double;9891;60001;46389632
graphComp;10000;19;double;0;60001;8948816
graphComp;10000;20;double;0;60001;19884816
graphComp;10000;21;double;5652;60001;5912802240
graphComp;10000;22;double;28769;60001;2091045808
graphComp;10000;23;double;0;60001;13236040
graphComp;10000;24;double;1004;60001;10093776
graphComp;10000;25;double;1880;60001;2240844072
graphComp;10000;26;double;0;60001;2395632
graphComp;10000;27;double;0;60001;23376088
graphComp;10000;28;double;13;61430;904913632
graphComp;10000;29;double;279;60001;131413992
graphComp;10000;30;double;556;60001;109956520
graphComp;10000;31;double;0;60001;26800744
graphComp;10000;32;double;0;60001;20653480
graphComp;10000;33;double;186010;60001;360611048
graphComp;10000;34;double;1214;60001;19655072
graphComp;10000;35;double;1122;60497;115526704
graphComp;10000;36;double;990;60001;50332016
graphComp;10000;37;double;841;60001;35343496
graphComp;10000;38;double;1539;60001;14733472
graphComp;10000;39;double;27966;60001;48947096
graphComp;10000;40;double;9;60001;4866792
graphComp;10000;41;double;390;60001;41316208
graphComp;10000;42;double;1155;60243;42609120
graphComp;10000;43;double;10793;60001;64669376
graphComp;10000;44;double;995;60001;19710088
graphComp;10000;45;double;3884;60001;21962760
graphComp;10000;46;double;62986;60001;194758312
graphComp;10000;47;double;1445;60001;52122656
graphComp;10000;48;double;0;60001;13925752
graphComp;10000;49;double;2727;60001;34474648
graphComp;10000;50;double;1879;60001;58041392
graphComp;10000;51;double;825;60001;27937480
graphComp;10000;52;double;0;60001;1382000
graphComp;10000;53;double;0;60001;10599984
graphComp;10000;54;double;2907;60001;18949112
graphComp;10000;55;double;403;60001;30562400
graphComp;10000;56;double;0;60001;17854832
graphComp;10000;57;double;438;60001;81265392
graphComp;10000;58;double;0;60001;25620728
graphComp;10000;59;double;0;60001;66088464
graphComp;10000;60;double;2821;60001;20406424
graphComp;10000;61;double;7;60001;3017488
graphComp;10000;62;double;12;60047;13472528
graphComp;10000;63;double;2100;60001;72150704
graphComp;10000;64;double;0;60001;9906664
graphComp;10000;65;double;35547;60001;78411912
graphComp;10000;66;double;570;60001;15865232
graphComp;10000;67;double;0;60001;17836832
graphComp;10000;68;double;124;60001;10894072
graphComp;10000;69;double;22816;60001;33127424
graphComp;10000;70;double;521;60001;18956728
graphComp;10000;71;double;51;60001;7859208
graphComp;10000;72;double;0;60001;35365160
graphComp;10000;73;double;18088;60001;202369240
graphComp;10000;74;double;0;60001;13713488
graphComp;10000;75;double;0;60001;7031120
graphComp;10000;76;double;5;60001;9551544
graphComp;10000;77;double;0;60001;14906048
graphComp;10000;78;double;0;60001;50289776
graphComp;10000;79;double;0;60001;10138368
graphComp;10000;80;double;0;7043;2960
graphComp;10000;81;double;0;60001;20891088
graphComp;10000;82;double;5957;60001;36879504
graphComp;10000;83;double;792;60001;48226104
graphComp;10000;84;double;8373;60001;108868640
graphComp;10000;85;double;981;60001;13928776
graphComp;10000;86;double;0;60001;10536416
graphComp;10000;87;double;0;60001;47602008
graphComp;10000;88;double;0;60128;145775240
graphComp;10000;89;double;3;60353;3311272
graphComp;10000;90;double;103;60001;135522648
graphComp;10000;91;double;221;60001;29739544
graphComp;10000;92;double;169;60001;9007000
graphComp;10000;93;double;1237;60001;488193752
graphComp;10000;94;double;0;60001;4341024
graphComp;10000;95;double;384;60001;12203536
graphComp;10000;96;double;0;60001;43380832
graphComp;10000;97;double;0;60001;6200344
graphComp;10000;98;double;819;60001;62746496
graphComp;10000;99;double;0;60001;30914016
