Estructura;Limite;ID;Grupos;Aristas;Tiempo;Memoria
graphComp;100000;0;cuadra;16;60155;148731216
graphComp;100000;1;cuadra;37616;60001;5797962624
graphComp;100000;2;cuadra;61;60001;93660096
graphComp;100000;3;cuadra;12878;60001;158156176
graphComp;100000;4;cuadra;78;60001;76347432
graphComp;100000;5;cuadra;173;60001;66035384
graphComp;100000;6;cuadra;311;60001;32214024
graphComp;100000;7;cuadra;335;60001;27547120
graphComp;100000;8;cuadra;10220;60013;159403176
graphComp;100000;9;cuadra;19;60001;149551032
graphComp;100000;10;cuadra;21492;60001;88069000
graphComp;100000;11;cuadra;13814;60001;2682315032
graphComp;100000;12;cuadra;2703;60001;60504256
graphComp;100000;13;cuadra;164;60001;435379432
graphComp;100000;14;cuadra;1036;60001;65437808
graphComp;100000;15;cuadra;11609;60001;854583600
graphComp;100000;16;cuadra;268;60001;20058608
graphComp;100000;17;cuadra;330;60001;122019424
graphComp;100000;18;cuadra;27778;60001;93514160
graphComp;100000;19;cuadra;901;60001;51032456
graphComp;100000;20;cuadra;391;60001;268607128
graphComp;100000;21;cuadra;18357;60747;998394096
graphComp;100000;22;cuadra;2291;60001;796085904
graphComp;100000;23;cuadra;366;60001;125486376
graphComp;100000;24;cuadra;695;60001;71204096
graphComp;100000;25;cuadra;115;60001;546199760
graphComp;100000;26;cuadra;279036;60001;5081895912
graphComp;100000;27;cuadra;409;60001;23882912
graphComp;100000;28;cuadra;20667;60003;211017416
graphComp;100000;29;cuadra;12660;60001;204110352
graphComp;100000;30;cuadra;0;60001;4329736
graphComp;100000;31;cuadra;652;60001;78720584
graphComp;100000;32;cuadra;1074;60001;64963824
graphComp;100000;33;cuadra;937;60001;73600248
graphComp;100000;34;cuadra;31552;60001;249226456
graphComp;100000;35;cuadra;156;60001;100386928
graphComp;100000;36;cuadra;70863;60001;732052376
graphComp;100000;37;cuadra;775;60001;37810112
graphComp;100000;38;cuadra;21424;60001;108390184
graphComp;100000;39;cuadra;129;60098;2031656096
graphComp;100000;40;cuadra;55822;60001;2241749744
graphComp;100000;41;cuadra;192;60001;132679240
graphComp;100000;42;cuadra;9253;60001;2449838048
graphComp;100000;43;cuadra;5147;60001;145490144
graphComp;100000;44;cuadra;502;60001;296185712
graphComp;100000;45;cuadra;595;60853;1234641776
graphComp;100000;46;cuadra;78;60001;41724296
graphComp;100000;47;cuadra;9705;60104;73370200
graphComp;100000;48;cuadra;196;60001;1378514608
graphComp;100000;49;cuadra;60;60001;47839192
graphComp;100000;50;cuadra;77477;60001;175164960
graphComp;100000;51;cuadra;223;60001;153908624
graphComp;100000;52;cuadra;95;60001;33757824
graphComp;100000;53;cuadra;101;60001;62263072
graphComp;100000;54;cuadra;4152;60001;59648496
graphComp;100000;55;cuadra;1234;60001;84840856
graphComp;100000;56;cuadra;1071;60001;255251656
graphComp;100000;57;cuadra;1062;60027;81602928
graphComp;100000;58;cuadra;147;60001;41156000
graphComp;100000;59;cuadra;115;60001;64128792
graphComp;100000;60;cuadra;1666;60001;84616176
graphComp;100000;61;cuadra;279;60110;13674568
graphComp;100000;62;cuadra;111;60141;101426856
graphComp;100000;63;cuadra;3223;60001;57821784
graphComp;100000;64;cuadra;519;60001;37880136
graphComp;100000;65;cuadra;264;60001;9602176
graphComp;100000;66;cuadra;326;60032;71777048
graphComp;100000;67;cuadra;28093;60001;53665304
graphComp;100000;68;cuadra;8215;60122;58093480
graphComp;100000;69;cuadra;11985;60001;78976584
graphComp;100000;70;cuadra;117;60001;9873864
graphComp;100000;71;cuadra;119;60001;77098960
graphComp;100000;72;cuadra;41238;60001;478364888
graphComp;100000;73;cuadra;12425;60001;124133416
graphComp;100000;74;cuadra;1065;60001;57330264
graphComp;100000;75;cuadra;29254;60001;32842168
graphComp;100000;76;cuadra;13;60312;54314184
graphComp;100000;77;cuadra;0;60001;767914616
graphComp;100000;78;cuadra;710;60001;88889736
graphComp;100000;79;cuadra;174;60001;67750864
graphComp;100000;80;cuadra;110;60001;36263136
graphComp;100000;81;cuadra;9;60001;56650320
graphComp;100000;82;cuadra;4978;60001;127627856
graphComp;100000;83;cuadra;108330;60001;373655696
graphComp;100000;84;cuadra;1362;60001;683537328
graphComp;100000;85;cuadra;24;60001;6027120
graphComp;100000;86;cuadra;252;60001;14815424
graphComp;100000;87;cuadra;81;60037;839899552
graphComp;100000;88;cuadra;82;60002;484790008
graphComp;100000;89;cuadra;472;60001;144532312
graphComp;100000;90;cuadra;496;60001;196225344
graphComp;100000;91;cuadra;94;60001;54515872
graphComp;100000;92;cuadra;2712;60001;79992520
graphComp;100000;93;cuadra;1223;60001;455309472
graphComp;100000;94;cuadra;415;60001;60897664
graphComp;100000;95;cuadra;258;60022;70082896
graphComp;100000;96;cuadra;536;60001;77276328
graphComp;100000;97;cuadra;911;60175;171269240
graphComp;100000;98;cuadra;1557;60001;49477376
graphComp;100000;99;cuadra;134;60001;43187528
